_id,ALARM_DATE,CONT_DATE,GIS_ACRES,Shape__Area,Shape__Length,YEAR_,STATE,FIRE_NAME,INC_NUM
5996,08/02/2006,12/2/2006,30.62128,176994.5742,2453.459675,2006,CA,ANGEL,1241
5997,07/06/2006,9/6/2006,404.1842,2566718.98,8788.352757,2006,CA,ABERDEEN,5805
5998,17/07/2006,17/7/2006,1.349618,9457.734375,599.3377022,2006,CA,RIO,4927
5999,18/08/2006,20/8/2006,33.94157,235834.1992,3156.668755,2006,CA,CASTERLIN,5546
6000,09/07/2006,12/7/2006,698.128,4207879.258,11458.832,2006,CA,ARCO,KRN19153
6001,04/08/2006,4/8/2006,396.3876,2433556.336,6523.162907,2006,CA,46,KRN22602
6002,07/08/2006,10/8/2006,2344.131,14314879.26,17200.49811,2006,CA,COTTONWOOD,BBD02680
6003,22/07/2006,31/7/2006,2417.061,14580457.11,20943.33926,2006,CA,RIDGE,1440
6004,03/08/2006,3/8/2006,1432.379,8805971.848,18366.32736,2006,CA,ANNETTE,KRN22511
6005,07/12/2006,9/12/2006,4025.012,24279468.73,30349.49136,2006,CA,WESTSIDE,KRN35228
6006,06/08/2006,7/8/2006,239.8209,1656456.18,7509.220427,2006,NV,SAGE,1546
6007,22/07/2006,23/7/2006,145.1921,1004889.113,5643.980375,2006,NV,LAVER,1445
6008,15/07/2006,16/7/2006,25.46643,175938.1758,1952.901483,2006,NV,DOYLE,1354
6009,17/09/2006,26/9/2006,33.97814,239068.1289,1952.406457,2006,CA,KESWICK,7504
6010,08/12/2006,9/12/2006,301.5148,1834083.008,9244.490938,2006,CA,MCKITTRICK,4139
6011,22/07/2006,25/7/2006,1063.158,6190967.453,17788.72233,2006,CA,EMPIRE,157696
6012,13/08/2006,17/8/2006,4769.777,28697945.16,38442.53641,2006,CA,QUAIL FIRE,174794
6013,22/07/2006,22/7/2006,145.7828,869486.1094,6552.207161,2006,CA,HIGHLAND FIRE,157141
6014,09/07/2006,11/7/2006,584.8881,3599267.07,8424.210438,2006,CA,MESQUITE,6806
6015,13/08/2006,13/8/2006,49.06553,301174.3359,3274.977325,2006,CA,BODFISH,162807
6016,24/08/2006,28/8/2006,344.6708,2242169.691,7511.528145,2006,CA,MIDDLE T SUPPRESSION,3504
6017,21/07/2006,24/8/2006,129.4209,841731.2461,4741.348425,2006,CA,MIDDLE T WFU,2537
6018,21/08/2006,30/8/2006,459.9042,2982835.32,10113.37769,2006,CA,BOUNDARY,3449
6019,28/06/2006,31/7/2006,26.91507,175599.7461,2171.801563,2006,CA,FALLS,1927
6020,19/07/2006,11/11/2006,261.0526,1690801.785,7515.992434,2006,CA,KING,2486
6021,21/07/2006,11/11/2006,6029.851,39363415.12,50757.33749,2006,CA,FROG,2538
6022,13/10/2006,8/11/2006,12.05002,76053.28516,1352.437269,2006,CA,POND WFU,0
6023,23/07/2006,29/12/2006,1643.123,10382503.71,21964.77348,2006,CA,ROARING,55
6024,07/08/2006,29/12/2006,139.0865,878626.7578,3543.037577,2006,CA,RIDGE,84
6025,21/07/2006,29/12/2006,627.6202,3984755.48,14351.14226,2006,CA,BURNT,47
6026,22/07/2006,24/7/2006,1.868484,11740.9375,621.011897,2006,CA,EAGLE,53
6027,16/05/2006,3/7/2006,11.97978,75556.08203,1171.20942,2006,CA,GOLIATH,8
6028,01/07/2006,2/7/2006,66.48067,401913.0391,3038.882295,2006,CA,BLAIR,6444
6029,06/07/2006,7/7/2006,36.63218,221515.832,2304.727838,2006,CA,GLOBE,6663
6030,24/07/2006,24/7/2006,53.98069,329485.9844,2419.98538,2006,CA,CIMA,7300
6031,21/11/2006,,81.04463,479359.6172,2769.219802,2006,CA,JEFFERSON,11794
6032,09/06/2006,13/6/2006,363.407,2157854.844,6818.346565,2006,CA,ARRASTRE,5749
6033,19/06/2006,20/7/2006,14922.99,89882068.99,55470.16795,2006,CA,PERKINS,1113
6034,29/08/2006,29/8/2006,53.1609,346574.6055,2875.75914,2006,CA,HORSESHOE,7893
6035,20/09/2006,21/9/2006,228.2242,1492182.984,7097.541512,2006,CA,MILTON,8633
6036,16/11/2006,17/11/2006,51.52577,337400.6055,3609.289543,2006,CA,STINSON,10473
6037,15/05/2006,15/5/2006,40.69863,263750.3008,3146.8455,2006,CA,WARNERVILLE,3986
6038,18/07/2006,18/7/2006,1611.617,11248486.45,19999.55598,2006,CA,CREEK INCIDENT,2968
6039,24/08/2006,24/8/2006,209.4517,1456182.527,18921.32554,2006,CA,HONEY INCIDENT,3707
6040,28/06/2006,29/6/2006,646.679,4516957.992,11000.27746,2006,CA,CHENEY INCIDENT,2371
6041,27/06/2006,4/7/2006,126.515,883460.5078,7554.182203,2006,CA,LGT #25 (2-7),2434
6042,09/02/2006,9/2/2006,2.787562,16180.27734,553.8356344,2006,CA,CAMINO,1255
6043,15/07/2006,15/7/2006,19.73611,112801.4258,1647.1552,2006,CA,BORDER 15,6455
6044,20/07/2006,21/7/2006,317.0878,1815171.406,9584.608954,2006,CA,BORDER 16,6638
6045,11/08/2006,11/8/2006,43.39457,250012.3555,2136.29458,2006,CA,67,7443
6046,05/12/2006,6/12/2006,63.24062,361290.4883,3382.078607,2006,CA,BORDER 30,11402
6047,05/03/2006,5/3/2006,6.948447,39749.40625,947.2303256,2006,CA,GUNN 2,2025
6048,03/05/2006,4/5/2006,24.63931,141527.3789,2032.195325,2006,CA,COTTONWOOD,3882
6049,06/07/2006,8/7/2006,24.5622,151180.2305,1790.197975,2006,CA,KINGSTON 4,0000CWU9
6050,11/07/2006,11/7/2006,1668.107,10152804.36,21342.69129,2006,CA,BECK,162110
6051,08/08/2006,11/8/2006,774.4991,4552415.957,8937.331683,2006,CA,GOLF,0000C3DU
6052,01/06/2006,3/6/2006,35.43719,206623.9492,2699.686686,2006,CA,BONNY,0000CM8L
6053,23/09/2006,25/9/2006,41.66774,245410.082,2157.26745,2006,CA,CAMP 2,9197
6054,26/06/2006,2/7/2006,504.5657,3595491.445,10422.22698,2006,CA,LGT #22 (3-9),2420
6055,26/06/2006,26/6/2006,537.4158,3850572.652,7912.283612,2006,CA,LGT #17 (3-5),2394
6056,14/07/2006,15/7/2006,520.8995,3075573.898,7951.538646,2006,CA,EDGEMONT,7456
6057,21/07/2006,22/7/2006,206.5396,1220439.195,4833.71147,2006,CA,CRAFTON,7757
6058,09/07/2006,19/7/2006,61767.18,365765602.9,172485.6407,2006,CA,SAWTOOTH COMPLEX,7229
6059,23/09/2006,23/9/2006,48.89091,288867.8125,2755.01472,2006,CA,SAND,10406
6060,18/07/2006,18/7/2006,110.6591,663497.1953,3283.148276,2006,CA,JOHNSON ROAD FIRE,175756
6061,28/08/2006,31/8/2006,664.7448,3959033.195,15863.25498,2006,CA,CROSS FIRE,6186247
6062,07/06/2006,7/6/2006,20.25356,123830.5156,1742.185652,2006,CA,VALLEY FIRE,5720
6063,06/09/2006,8/9/2006,584.8881,3599267.07,8424.210438,2006,CA,MESQUITE 3,8660
6064,11/10/2006,11/10/2006,925.7054,5602632.855,16764.62863,2006,CA,CUYAMA,163721
6065,26/05/2006,27/5/2006,779.9976,4716980.211,14117.94989,2006,CA,ENERGY,KRN14126
6066,04/06/2006,4/6/2006,1090.188,6713880.758,15525.28805,2006,CA,DEVIL,KRN15092
6067,24/07/2006,30/9/2006,62.90231,455813.457,2923.332884,2006,CA,POTTER,3536
6068,10/10/2006,11/12/2006,233.0202,1500012.254,7148.571482,2006,CA,RUBE,2579
6069,19/09/2006,6/10/2006,2097.263,14327431.54,20060.69169,2006,CA,BASSETTS,1525
6070,19/09/2006,23/9/2006,33.73855,229104.6914,2845.618832,2006,CA,BOCA RESERVOIR,0
6071,10/09/2006,15/9/2006,63.25481,431281.8359,3021.614647,2006,CA,WOODLEAF,0
6072,06/07/2006,20/7/2006,36.73726,252227.4492,1855.069905,2006,CA,FOOT,0
6073,26/06/2006,15/7/2006,1053.402,7594715.098,19499.24234,2006,CA,HIGH,242
6074,26/06/2006,27/6/2006,460.6421,3324050.887,13014.88952,2006,CA,CRYSTAL,242
6075,26/06/2006,6/7/2006,35.22613,253039.9766,2150.583921,2006,CA,MILLER DIV X,276
6076,26/06/2006,6/7/2006,130.0214,932024.9258,3933.970382,2006,CA,MILLER DIV Z,276
6077,28/06/2006,9/7/2006,210.3216,1518803.691,4470.950701,2006,CA,LAVA,306
6078,28/06/2006,6/7/2006,53.73069,386264.1875,2915.839935,2006,CA,MILLER DIV W,276
6079,22/07/2006,11/8/2006,523.7485,3819185.863,15046.00999,2006,CA,BUMP,422
6080,22/07/2006,1/8/2006,38.61722,281277.5156,3600.804153,2006,CA,RED,0
6081,22/07/2006,1/8/2006,50.23081,365620.7813,2431.090504,2006,CA,PINNACLE,0
6082,24/07/2006,28/7/2006,4853.658,35270172.4,46592.77648,2006,CA,SAGE,484
6083,05/08/2006,10/8/2006,14.01786,101775.9297,1767.058385,2006,CA,YOUNG 1,0
6084,23/07/2006,30/7/2006,80.73425,578964.3008,3344.981499,2006,CA,WHITE,0
6085,19/06/2006,19/6/2006,15.36526,89363.875,1256.509418,2006,CA,LILAC,5491
6086,29/06/2006,30/6/2006,94.88092,550545.2734,3202.793138,2006,CA,CASTLE,5855
6087,15/07/2006,16/7/2006,269.6557,1559141.813,7203.909546,2006,CA,FELIPE,6470
6088,06/08/2006,7/8/2006,9.092045,52089.53125,1282.721279,2006,CA,PROCTOR,7261
6089,26/08/2006,26/8/2006,8.21899,47786.36719,951.3682129,2006,CA,PALA,7960
6090,29/10/2006,30/10/2006,68.95863,400434.1016,6100.505566,2006,CA,CAMINO,10089
6091,06/11/2006,7/11/2006,11.08289,64604.27344,1089.768814,2006,CA,DELUZ,10377
6092,30/11/2006,1/12/2006,308.8919,1786455.918,6608.000152,2006,CA,OPEN,11123
6093,02/12/2006,2/12/2006,11.34105,64888.01953,1082.0003,2006,CA,CAMPO,11251
6094,20/08/2006,20/8/2006,40.03337,268039.4648,2550.900954,2006,CA,FORESTHILL,15983
6095,19/08/2006,20/8/2006,42.5501,286784.7578,2317.600262,2006,CA,ROLLINS,15918
6096,16/08/2006,17/8/2006,388.3694,2634474.715,11324.68877,2006,CA,MARYSVILLE,15663
6097,07/09/2006,7/9/2006,7.193327,48717.68359,956.8203065,2006,CA,PURDON,17393
6098,09/09/2006,9/9/2006,151.8605,908656.2539,5499.032539,2006,CA,HIGHWAY,6982
6099,25/08/2006,25/8/2006,39.63034,238087.2969,3124.478146,2006,CA,FIGUEROA,6589
6100,17/06/2006,17/6/2006,348.0857,2185775.559,6359.991252,2006,CA,STOKES,6585
6101,24/06/2006,24/6/2006,362.372,2269654.609,7478.297519,2006,CA,W,6967
6102,06/09/2006,6/9/2006,0.7857848,4897.246094,279.9970062,2006,CA,BROWN,10586
6103,20/07/2006,21/7/2006,1359.883,8438680.641,11955.6547,2006,CA,COYOTE,8471
6104,25/10/2006,26/10/2006,71.22916,469592.4063,3577.348741,2006,CA,ATLAS,8290
6105,28/06/2006,28/6/2006,66.28175,436697.2891,3359.883485,2006,CA,WAKEFIELD,4232
6106,29/06/2006,29/6/2006,124.2512,828127.8906,3829.561973,2006,CA,HOMESTAKE 2,4305
6107,30/06/2006,1/7/2006,226.2298,1481117.992,4831.492924,2006,CA,SKY VALLEY,4364
6108,04/07/2006,4/7/2006,55.48043,365088.875,2319.201511,2006,CA,FAIRFIELD,4514
6109,07/07/2006,7/7/2006,57.19833,377869.7383,2570.343695,2006,CA,128,4602
6110,08/07/2006,9/7/2006,274.1234,1837444.066,5523.719588,2006,CA,SPRING,4653
6111,26/07/2006,26/7/2006,125.3033,837762.2773,4413.409182,2006,CA,MURPHY,5398
6112,27/07/2006,27/7/2006,59.12315,394589.9531,3386.428266,2006,CA,SQUIRREL,5433
6113,30/07/2006,30/7/2006,80.94897,541786.0156,3132.91787,2006,CA,RUMSEY,5563
6114,31/07/2006,1/8/2006,198.0023,1325961.637,5333.650222,2006,CA,HIGHLAND,5591
6115,10/08/2006,10/8/2006,105.0062,704525.0391,3719.818958,2006,CA,GRADE,5935
6116,22/09/2006,24/9/2006,377.3311,2489254.871,9652.444823,2006,CA,NAPA,7284
6117,17/07/2006,21/7/2006,344.2801,2291026.93,9051.424924,2006,CA,29,5007
6118,21/09/2006,22/9/2006,725.167,4824443.07,10761.24604,2006,CA,YOLO,7269
6119,26/10/2006,26/10/2006,10.4346,69498.57813,1080.99218,2006,CA,NOCE,8305
6120,22/09/2006,22/9/2006,13968.88,93091415.56,63626.0735,2006,CA,ZAM ASSIST,7271
6121,27/07/2006,27/7/2006,2.579984,17064.96875,650.3624165,2006,CA,SAGE,5439
6122,14/05/2006,14/5/2006,11.21892,79585.26953,1185.764235,2006,CA,PIT,3292
6123,22/09/2006,22/9/2006,22.64723,158936.5664,1627.913551,2006,CA,HAYFORK,8074
6124,29/07/2006,31/7/2006,3129.746,22085972.73,22876.41238,2006,CA,JUNCTION,6152
6125,27/08/2006,27/8/2006,20.18813,147696.293,1887.14875,2006,CA,BUTTE,4262
6126,26/06/2006,26/6/2006,3.295757,23900.40234,656.0276907,2006,CA,CREEK,2850
6127,07/02/2006,7/2/2006,12.38428,90636.19922,1650.571967,2006,CA,SHEEPY,3027
6128,31/05/2006,31/5/2006,2.887855,20811.91797,701.347033,2006,CA,WEED,2374
6129,22/08/2006,22/8/2006,122.3877,883471.5859,4783.815574,2006,CA,PARKS,4175
6130,19/07/2006,19/7/2006,22.54613,164033.3633,2151.723183,2006,CA,HUMBUG#3,3387
6131,06/08/2006,6/8/2006,109.1611,798709.6133,3432.588309,2006,CA,RIDGE,3844
6132,12/06/2006,12/6/2006,148.2894,969124.4531,5706.538238,2006,CA,MORRELL,4892
6133,26/06/2006,26/6/2006,193.5323,1267068.688,5479.265884,2006,CA,PONTE,5423
6134,21/06/2006,21/6/2006,90.02367,584327.8438,4070.141412,2006,CA,RITTS,5190
6135,27/06/2006,27/6/2006,233.436,1521314.352,8067.655807,2006,CA,MILTON,5453
6136,03/07/2006,5/7/2006,1997.151,12969087.59,26726.85357,2006,CA,PEDRO,5732
6137,04/07/2006,4/7/2006,149.9436,974550.5273,5011.817823,2006,CA,TULLOCK,5773
6138,19/07/2006,20/7/2006,150.3358,980906.457,5223.6054,2006,CA,JENSON,6360
6139,27/07/2006,27/7/2006,199.8765,1298649.172,5268.932577,2006,CA,ORANGE,6682
6140,02/08/2006,2/8/2006,86.887,564851.1797,4485.275242,2006,CA,BIEDERMAN,6893
6141,23/01/2006,26/1/2006,477.1114,2827767.891,13966.86497,2006,CA,PLUNGE,964
6142,06/02/2006,22/2/2006,10591.98,62270766.4,38913.99256,2006,CA,SIERRA,300
6143,03/12/2006,3/12/2006,128.578,761877.2813,3986.060817,2006,CA,ROUND MTN,0
6144,08/02/2006,9/2/2006,36.62501,216606.5234,4464.855476,2006,CA,LATIGO,29215
6145,08/12/2006,8/12/2006,345.3153,2050689.387,5509.959798,2006,CA,SEQUOIA FIRE,60004941
6146,03/12/2006,9/12/2006,13618.09,81000480.16,64176.93788,2006,CA,SHEKELL,7003565
6147,06/07/2006,8/7/2006,167.9569,994518.7539,4803.80572,2006,CA,SHERWOOD,6060649
6148,19/06/2006,20/7/2006,53.73969,323865.5234,2504.16531,2006,CA,MC PHERSON,0
6149,27/06/2006,6/7/2006,225.1383,1383311.805,10715.65749,2006,CA,SMITH,1764
6150,30/06/2006,5/7/2006,46.03123,330614.5898,3071.15674,2006,CA,MILLER DIV Y,276
6151,15/07/2006,17/7/2006,18.33277,118573.7305,2723.760074,2006,CA,SHOOTING,0
6152,25/06/2006,12/7/2006,33.88801,235280.3203,5703.344204,2006,CA,BOULDER COMPLEX,371
6153,24/06/2006,28/6/2006,82.74792,537034.4531,4114.251198,2006,CA,GHOST,0
6154,09/07/2006,1/8/2006,24218.9,143151614.7,103524.8751,2006,CA,MILLARD,6773
6155,19/07/2006,20/7/2006,39.41233,242387.5547,2357.157222,2006,CA,GIBONNEY,0
6156,22/07/2006,30/7/2006,4321.537,26084733.43,22413.07759,2006,CA,BALD,1442
6157,16/07/2006,16/7/2006,6.345342,37767.51563,982.0556565,2006,CA,OAK,0
6158,08/08/2006,8/8/2006,125.5101,740254.0391,3677.603902,2006,CA,MOUNTAIN,67758
6159,26/07/2006,1/8/2006,1282.879,9259363.164,17477.36849,2006,CA,HOY,3583
6160,23/07/2006,29/7/2006,16677.62,95611538.2,62505.0088,2006,CA,HORSE,2059
6161,23/07/2006,25/7/2006,19.33333,118337.9922,1656.347882,2006,CA,BRIGHT,0
6162,07/08/2006,17/8/2006,554.2803,4062435.043,21064.7725,2006,CA,CLEAR LAKE,614
6163,17/08/2006,17/8/2006,15.32834,94126.46094,2039.061224,2006,CA,BROKE,0
6164,29/08/2006,4/9/2006,2131.008,12606444.4,19782.19852,2006,CA,EMERALD,8337
6165,23/07/2006,13/11/2006,3832.854,27593275.37,44541.73656,2006,CA,UNCLE,3497
6166,24/07/2006,13/11/2006,21866.13,157530898.4,127587.6347,2006,CA,HANCOCK,3497
6167,12/11/2006,13/11/2006,220.2273,1289107.168,6451.161139,2006,CA,LOOKOUT 2,96476
6168,14/09/2006,23/9/2006,7437.11,48295809.51,49241.26684,2006,CA,SAWMILL,1318
6169,19/09/2006,25/9/2006,114.4361,679838.8906,5558.635218,2006,CA,PINES,4471
6170,23/07/2006,23/7/2006,41.61071,294398.3711,3263.880593,2006,CA,MURKEN,0
6171,19/09/2006,25/9/2006,2505.519,14902502.78,19893.83353,2006,CA,PINNACLES,9056
6172,03/07/2006,4/7/2006,48.38108,296245.8008,2389.918778,2006,CA,DEMOCRAT,0
6173,21/07/2006,22/7/2006,10.77139,66002.91797,1848.383033,2006,CA,CORTEZ,0
6174,19/07/2006,21/7/2006,40.78145,296686.4063,2104.988319,2006,CA,HUMBUG,0
6175,05/09/2006,7/9/2006,114.4352,679372.3008,3456.395448,2006,CA,BLUECUT,8618
6176,17/06/2006,19/6/2006,34.99053,207801.5234,1876.935515,2006,CA,DARK,0
6177,25/07/2006,30/7/2006,145.7729,1027315.359,4780.422756,2006,CA,SHASTA,5726
6178,27/06/2006,2/7/2006,15.68468,108446.9844,1670.814256,2006,CA,FLOURNOY,0
6179,04/09/2006,6/9/2006,22.70428,151968.3555,2109.382293,2006,CA,CATHEDRAL,0
6180,27/06/2006,27/6/2006,30.99133,212836.1602,1849.836943,2006,CA,BUTTES,0
6181,13/08/2006,15/8/2006,27.43702,190356.3438,1775.770371,2006,CA,FITCH,0
6182,24/07/2006,6/8/2006,33.55811,240919.1133,2586.372802,2006,CA,CRAWFORD,997
6183,02/09/2006,10/10/2006,35093.77,248348745.2,112901.4005,2006,CA,PIGEON,2120
6184,23/07/2006,30/11/2006,65050.05,462791672.5,163418,2006,CA,BAKE-OVEN,1693
6185,07/08/2006,13/8/2006,26.02439,183640.1758,2732.820813,2006,CA,BASS,0
6186,24/07/2006,30/7/2006,11.89361,83697.1875,1674.567712,2006,CA,DOG,0
6187,21/08/2006,22/8/2006,19.66903,139349.4961,1686.940757,2006,CA,FENDER,0
6188,18/08/2006,24/8/2006,29.9705,209912.0078,2698.509627,2006,CA,FRIEND,0
6189,24/02/2006,4/3/2006,3023.023,21834863.48,36525.58899,2006,CA,HOTLUM,906
6190,24/07/2006,29/7/2006,480.8092,3460890.938,9714.088689,2006,CA,LAKIN,1679
6191,23/07/2006,30/7/2006,213.6071,1513895.789,6141.127535,2006,CA,LITTLE,1693
6192,25/07/2006,27/7/2006,10.77919,77291.99219,1258.788552,2006,CA,PARKS2,0
6193,14/07/2006,17/7/2006,122.7217,705203.9219,3749.997112,2006,CA,PINE,1918
6194,07/08/2006,15/8/2006,23.15024,168326.9375,1774.955396,2006,CA,CLEAR,0
6195,23/08/2006,30/8/2006,67.0218,479396.4961,2842.328265,2006,CA,MATHEWS,0
6196,24/07/2006,26/7/2006,23.25977,169667.2969,1877.405282,2006,CA,BIG BUCK,0
6197,23/07/2006,26/7/2006,17.35491,126142.5313,1370.282126,2006,CA,GRIDER,0
6198,23/07/2006,31/7/2006,235.3274,1719991.125,5530.442221,2006,CA,GOFF,3536
6199,28/06/2006,27/11/2006,241.0048,1716761.598,6847.570437,2006,CA,CARIBOU COMPLEX WFU,2988
6200,24/07/2006,23/8/2006,4872.309,34782440.84,38555.97801,2006,CA,RUSH,3497
6201,23/07/2006,30/9/2006,6075.601,44016067.25,38729.71804,2006,CA,TITUS,3536
6202,24/06/2006,26/6/2006,20.26276,143288.9688,1556.550007,2006,CA,SCHRODER,0
6203,16/07/2006,31/7/2006,365.8738,2528000.805,9868.838343,2006,CA,GREASE,551
6204,25/06/2006,25/6/2006,170.5343,1018419.215,4229.414258,2006,CA,CHESEBORO,0
6205,18/11/2006,18/11/2006,213.4518,1268498.711,5454.979729,2006,CA,NOWHERE,5315
6206,11/10/2006,11/10/2006,49.27953,295563.8906,2723.383901,2006,CA,RUNNING,0
6207,15/06/2006,15/6/2006,20.0035,119856.7852,1573.743997,2006,CA,VISTA,0
6208,23/09/2006,25/9/2006,209.2221,1245916.238,7708.158959,2006,CA,WALKER,4510
6209,06/08/2006,23/8/2006,34.9265,254911.4336,3419.711937,2006,CA,STEELE,0
6210,14/10/2006,16/10/2006,34.58405,252993.5234,2842.009204,2006,CA,WILLOW,0
6211,25/06/2006,30/6/2006,16.31597,113160.9258,1764.672828,2006,CA,INDIAN,371
6212,25/06/2006,3/7/2006,16.78787,116434.2969,1349.435103,2006,CA,SAGE,371
6213,25/06/2006,12/7/2006,512.3259,3552130.902,12697.74158,2006,CA,HUNGRY,371
6214,25/06/2006,12/7/2006,2919.262,20270507.19,35120.11372,2006,CA,BOULDER,371
6215,24/07/2006,7/9/2006,16234.27,110996552.7,69410.49201,2006,CA,HUNTER,894
6216,26/06/2006,27/11/2006,1246.917,8622442.121,12449.42117,2006,CA,YOLLA BOLLY COMPLEX,705
6217,24/07/2006,26/7/2006,13.89276,95967.19141,1647.236466,2006,CA,SOLDIER,897
6218,09/07/2006,11/12/2006,2097.887,13091276.61,24822.04445,2006,CA,MAGGIE,210006
6219,09/07/2006,11/12/2006,4655.902,29088391.09,27986.49194,2006,CA,TAMARACK WFU,210606
6220,26/07/2006,29/9/2006,3492.245,21717669.88,37059.78648,2006,CA,BRODER/BECK WFU,2511
6221,24/07/2006,18/10/2006,15506.2,111400036,52242.49473,2006,CA,SOMES,997
6222,24/07/2006,16/8/2006,422.0619,3059847.012,7552.050853,2006,CA,BUCK,997
6223,16/08/2006,16/8/2006,40.89806,286000.6406,2510.389796,2006,CA,OLSON,0
6224,24/07/2006,12/8/2006,904.7364,6381462.629,13255.28758,2006,CA,PANTHER,999
6225,09/08/2006,4/12/2006,21.47836,136976.6211,3791.161311,2006,CA,CLYDE,0
6226,29/08/2006,30/8/2006,24.14681,166894.9531,2282.876899,2006,CA,PHILBROOK,0
6227,03/08/2006,3/8/2006,183.241,1109324.52,6705.902094,2006,CA,RANCHO 2,0
6228,23/07/2006,1/8/2006,751.0727,4522709.699,10740.55905,2006,CA,SCOTT,1450
6229,04/09/2006,30/10/2006,161815.7,969148753,281247.9614,2006,CA,DAY,2023
6230,25/07/2006,4/8/2006,25.37292,184820.3086,2816.232358,2006,CA,BLUE 2,0
6231,07/08/2006,9/8/2006,52.08449,380864.4258,2501.856276,2006,CA,SAGEBRUSH,0
6232,25/07/2006,9/8/2006,557.9207,3854040.621,10734.04351,2006,CA,KINGSLEY COMPLEX,897
6233,25/07/2006,27/7/2006,4.801444,33183.24609,697.8172987,2006,CA,MINNIE,897
6234,22/07/2006,23/7/2006,413.8243,2461876.262,7354.447301,2006,CA,RAMP,7189
6235,16/07/2006,16/7/2006,11.69397,69494.76563,1056.985902,2006,CA,CRAB,0
6236,07/07/2006,8/7/2006,27.18463,161749.2109,3133.32746,2006,CA,SPILLWAY,0
6237,26/10/2006,30/10/2006,40176.8,236391525.2,99589.1898,2006,CA,ESPERANZA,91190
6238,13/10/2006,14/10/2006,500.0103,2943956.984,8761.690219,2006,CA,SUNRISE #2,87499
6239,18/07/2006,18/7/2006,18.1694,106939.4727,1275.499091,2006,CA,SPRINGS,0
6240,22/07/2006,25/7/2006,283.2123,1657886.383,5989.445939,2006,CA,OAK 2,7258
6241,25/06/2006,25/6/2006,28.63343,172232.7852,1630.159082,2006,CA,CANYON,0
6242,11/07/2006,12/7/2006,5540.274,35865266.41,35357.43803,2006,CA,MIDWAY,4345
6243,30/06/2006,5/7/2006,2592.979,16678979.13,21010.03353,2006,CA,DEL PUERTO,4033
6244,09/07/2006,1/8/2006,34217.52,219535930.6,100096.065,2006,CA,CANYON,4303
6245,26/05/2006,26/5/2006,905.312,5806177.605,16154.97135,2006,CA,STUHR,3133
6246,30/08/2006,4/9/2006,22.74347,149795.5742,1444.230178,2006,CA,DONNELL,
6247,11/08/2006,12/8/2006,11.63748,75657.38672,1250.1953,2006,CA,LUMSDEN,
6248,24/09/2006,25/9/2006,25.01275,162275.8359,2035.101305,2006,CA,STONE,
6249,03/09/2006,7/9/2006,177.7769,1173148.879,5905.84958,2006,CA,SAND FLAT,
6250,06/08/2006,9/8/2006,158.077,1155956.688,12575.76774,2006,CA,WILDLIFE,
6251,06/07/2006,6/7/2006,199.1934,1172428.461,6602.708276,2006,CA,BERDOO,6702
6252,07/07/2006,13/7/2006,2194.778,12919265.6,22660.83466,2006,CA,PUSHWALLA,6692
6253,01/07/2006,2/7/2006,704.0587,4156271.07,9612.948346,2006,CA,GEO,6422
6254,20/07/2006,23/7/2006,352.2532,2082599.836,7593.196979,2006,CA,COVINGTON,7124
6255,20/07/2006,28/7/2006,985.1271,5955298.602,14801.02997,2006,CA,TOUGHNUT,7106
6256,05/07/2006,5/7/2006,48.14124,293308.793,3141.883035,2006,CA,VALLEY VIEW,6636
6257,27/07/2006,27/7/2006,7.994131,47303.45703,988.5803186,2006,CA,BENEDICT CYN,0000C9CJ
6258,08/07/2006,9/7/2007,33.9155,200861.043,2889.264083,2006,CA,WESTLAKE,0000CW9F
6259,26/08/2006,27/8/2006,63.55169,376388.6914,3838.985858,2006,CA,ENCINO,0000C9CL
6260,24/05/2006,24/5/2006,10.63332,63014.85547,1169.483288,2006,CA,CHESEBRO,0000CMG2
6261,10/11/2006,10/11/2006,10.47074,61799,1345.619556,2006,CA,CRUZ,0000C8NF
6262,21/10/2006,23/10/2006,72.60717,519917.1328,3490.786379,2006,CA,ELK,1306
6263,05/08/2006,25/8/2006,27.35833,199035.8047,2290.783125,2006,CA,CRACK WFU,1557
6264,05/07/2006,6/7/2006,2035.224,12607742.75,18834.04952,2006,CA,BUTTE 2,6001
6265,11/07/2006,13/7/2006,59.82695,375840.7148,2826.564211,2006,CA,SALINE,6002
6266,20/07/2006,21/7/2006,480.0004,2976514.914,7637.965926,2006,CA,GOLD VALLEY,6003
6267,24/07/2006,4/8/2006,9278.413,57508151.75,48013.99096,2006,CA,CALICO,6004
6268,03/07/2005,3/7/2005,10.17534,62422.09375,1166.53175,2005,CA,FLUME,1725
6269,12/07/2005,12/7/2005,73.53339,453909.4727,3875.887576,2005,CA,SIXTH,2083
6270,16/08/2005,16/8/2005,10.18142,62556.16016,1134.481015,2005,CA,AERA,2621
6271,23/08/2005,24/8/2005,69.65049,426723.1367,4460.463726,2005,CA,EAGLE,2712
6272,27/08/2005,28/8/2005,120.2063,734068.0469,4045.932848,2005,CA,WELLS,2761
6273,07/08/2005,7/8/2005,49.64883,321693.8789,3282.099501,2005,CA,PENO BLANC,0000B31Y
6274,04/08/2005,4/8/2005,18.63073,123485.5391,1457.483458,2005,CA,SANDRIDGE,0000B3CK
6275,12/08/2005,12/8/2005,23.03329,144989.7656,1725.404053,2005,CA,CREEKSIDE,0000B4AD
