weatherstn,ALARM_DATE,obs,obs_value,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_,fire_occurred
USC00048135,2004-09-15,MXPN,256,Shasta - Trinity CAL FIRE,SHU,0.25277,1765.949219,243.8662324,2004.0,1
USC00048135,2004-09-02,WDMV,77,Shasta - Trinity CAL FIRE,SHU,116.6485,815502.3203,3966.626092,2004.0,1
USC00048135,2004-09-03,WDMV,143,Shasta - Trinity CAL FIRE,SHU,120.6013,844896.9922,4765.103496,2004.0,1
USC00048135,2004-09-08,WDMV,69,Shasta - Trinity CAL FIRE,SHU,0.6727278,4701.386719,260.8237152,2004.0,1
USC00048135,2004-09-08,WDMV,69,Shasta - Trinity CAL FIRE,SHU,26.30577,186872.0625,3259.656355,2004.0,1
USC00048135,2004-09-15,WDMV,95,Shasta - Trinity CAL FIRE,SHU,0.25277,1765.949219,243.8662324,2004.0,1
USC00048135,2006-05-14,TMAX,306,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,TMIN,167,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,TOBS,183,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,PRCP,0,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,SNOW,0,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,SNWD,0,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,EVAP,71,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,MNPN,133,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,MXPN,306,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-05-14,WDMV,60,Shasta - Trinity CAL FIRE,SHU,11.21892,79585.26953,1185.764235,2006.0,1
USC00048135,2006-07-25,TMAX,433,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,TMAX,361,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,TMIN,289,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,TMIN,194,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,TOBS,294,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,TOBS,206,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,PRCP,0,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,PRCP,0,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,SNOW,0,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,SNOW,0,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,SNWD,0,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,SNWD,0,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,EVAP,74,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,EVAP,71,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,MNPN,267,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,MNPN,189,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,MXPN,389,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,MXPN,344,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-07-25,WDMV,74,Shasta - Trinity CAL FIRE,SHU,145.7729,1027315.359,4780.422756,2006.0,1
USC00048135,2006-07-29,WDMV,74,Shasta - Trinity CAL FIRE,SHU,3129.746,22085972.73,22876.41238,2006.0,1
USC00048135,2006-09-22,TMAX,300,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,TMIN,144,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,TOBS,144,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,PRCP,0,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,SNOW,0,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,SNWD,0,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,EVAP,81,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,MNPN,100,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,MXPN,289,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2006-09-22,WDMV,113,Shasta - Trinity CAL FIRE,SHU,22.64723,158936.5664,1627.913551,2006.0,1
USC00048135,2007-04-30,TMAX,272,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,TMIN,133,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,TOBS,133,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,PRCP,0,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,SNOW,0,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,SNWD,0,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,EVAP,69,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,MNPN,83,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,MXPN,261,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-04-30,WDMV,69,Shasta - Trinity CAL FIRE,SHU,56.6572,395403.4688,3000.396507,2007.0,1
USC00048135,2007-06-17,TMAX,317,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,TMAX,306,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,TMIN,189,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,TMIN,189,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,TOBS,194,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,TOBS,200,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,PRCP,0,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,PRCP,0,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,SNOW,0,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,SNOW,0,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,SNWD,0,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,SNWD,0,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,EVAP,124,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,EVAP,99,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,MNPN,317,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,MNPN,311,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,MXPN,133,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,MXPN,150,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-06-17,WDMV,105,Shasta - Trinity CAL FIRE,SHU,110.625,775780.4297,5590.581637,2007.0,1
USC00048135,2007-06-29,WDMV,72,Shasta - Trinity CAL FIRE,SHU,176.6712,1237867.215,6114.948186,2007.0,1
USC00048135,2007-07-10,TMAX,367,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,TMIN,222,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,TOBS,239,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,PRCP,0,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,SNOW,0,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,SNWD,0,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,EVAP,102,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,MNPN,172,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,MXPN,333,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-07-10,WDMV,64,Shasta - Trinity CAL FIRE,SHU,919.1995,6540824.734,12447.97856,2007.0,1
USC00048135,2007-08-13,TMAX,311,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,TMIN,172,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,TOBS,189,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,PRCP,0,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,SNOW,0,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,SNWD,0,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,EVAP,66,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,MNPN,172,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,MXPN,289,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-08-13,WDMV,61,Shasta - Trinity CAL FIRE,SHU,11.32679,80238.21484,1722.043345,2007.0,1
USC00048135,2007-10-09,TMAX,250,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,TMIN,106,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,TOBS,106,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,PRCP,0,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,SNOW,0,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,SNWD,0,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,EVAP,41,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2007-10-09,WDMV,50,Shasta - Trinity CAL FIRE,SHU,43.37598,304895.0742,3025.953848,2007.0,1
USC00048135,2008-08-27,TMAX,350,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,TMIN,233,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,TOBS,239,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,PRCP,0,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,SNOW,0,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,SNWD,0,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,EVAP,99,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,MNPN,156,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,MXPN,311,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2008-08-27,WDMV,84,Shasta - Trinity CAL FIRE,SHU,187.0407,1307632.391,7117.840266,2008.0,1
USC00048135,2009-04-18,TMAX,228,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,TMIN,106,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,TOBS,144,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,PRCP,0,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,SNOW,0,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,SNWD,0,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,EVAP,36,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,MNPN,-178,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,MXPN,-178,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-04-18,WDMV,23,Shasta - Trinity CAL FIRE,SHU,10.65124,74632.66797,1346.684174,2009.0,1
USC00048135,2009-08-01,TMAX,372,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,TMAX,372,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,TMAX,372,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,TMAX,372,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,TMAX,372,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,TMAX,372,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,TMAX,372,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,TMAX,372,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,TMAX,372,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,TMAX,372,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,TMAX,372,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,TMAX,361,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,TMIN,217,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,TMIN,217,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,TMIN,217,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,TMIN,217,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,TMIN,217,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,TMIN,217,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,TMIN,217,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,TMIN,217,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,TMIN,217,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,TMIN,217,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,TMIN,200,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,TMIN,217,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,TOBS,228,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,TOBS,228,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,TOBS,228,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,TOBS,228,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,TOBS,222,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,TOBS,222,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,TOBS,222,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,TOBS,222,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,TOBS,222,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,TOBS,222,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,TOBS,211,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,TOBS,228,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,PRCP,0,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,PRCP,0,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,PRCP,0,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,PRCP,0,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,PRCP,0,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,PRCP,0,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,PRCP,0,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,PRCP,0,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,PRCP,0,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,PRCP,0,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,PRCP,0,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,PRCP,0,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,SNOW,0,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,SNOW,0,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,SNOW,0,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,SNOW,0,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,SNOW,0,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,SNOW,0,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,SNOW,0,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,SNOW,0,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,SNOW,0,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,SNOW,0,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,SNOW,0,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,SNOW,0,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,SNWD,0,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,SNWD,0,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,SNWD,0,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,SNWD,0,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,SNWD,0,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,SNWD,0,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,SNWD,0,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,SNWD,0,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,SNWD,0,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,SNWD,0,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,SNWD,0,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,SNWD,0,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,EVAP,84,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,EVAP,84,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,EVAP,84,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,EVAP,84,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,EVAP,99,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,EVAP,99,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
USC00048135,2009-08-02,EVAP,99,Shasta - Trinity CAL FIRE,SHU,23.70788,168578.9688,1944.687892,2009.0,1
USC00048135,2009-08-02,EVAP,99,Shasta - Trinity CAL FIRE,SHU,3.643851,25996.97656,658.4183281,2009.0,1
USC00048135,2009-08-02,EVAP,99,Shasta - Trinity CAL FIRE,SHU,424.7899,3023881.891,12759.35719,2009.0,1
USC00048135,2009-08-02,EVAP,99,Shasta - Trinity CAL FIRE,SHU,1.288342,9162.984375,421.6955399,2009.0,1
USC00048135,2009-08-12,EVAP,107,Shasta - Trinity CAL FIRE,SHU,1098.519,7738675.715,16883.60048,2009.0,1
USC00048135,2009-08-21,EVAP,114,Shasta - Trinity CAL FIRE,SHU,26.81784,188235.1641,2858.124566,2009.0,1
USC00048135,2009-08-01,WDMV,43,Shasta - Trinity CAL FIRE,SHU,3948.906,28060444.82,30723.70965,2009.0,1
USC00048135,2009-08-01,WDMV,43,Shasta - Trinity CAL FIRE,SHU,6846.62,48670693.17,42011.41673,2009.0,1
USC00048135,2009-08-01,WDMV,43,Shasta - Trinity CAL FIRE,SHU,149.1274,1052644.641,5936.55052,2009.0,1
USC00048135,2009-08-01,WDMV,43,Shasta - Trinity CAL FIRE,SHU,0.7589066,5421.609375,303.9591129,2009.0,1
USC00048135,2009-08-02,WDMV,61,Shasta - Trinity CAL FIRE,SHU,19.29534,137060.5586,2317.95532,2009.0,1
USC00048135,2009-08-02,WDMV,61,Shasta - Trinity CAL FIRE,SHU,6098.186,43292511.99,31451.89284,2009.0,1
