weatherstn,ALARM_DATE,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
US1CAMD0033,2012-06-14,Mendocino CAL FIRE,MEU,0.730868,5006.882813,289.6538713,2012
US1CAMD0033,2012-06-14,Mendocino CAL FIRE,MEU,21.93608,150266.1758,1956.129701,2012
US1CAMD0033,2012-06-26,Mendocino CAL FIRE,MEU,9.902733,66543.40625,1078.862293,2012
US1CAMD0033,2012-09-07,Mendocino CAL FIRE,MEU,4509.288,30381579.48,31374.47845,2012
US1CAMD0033,2012-05-19,Mendocino CAL FIRE,MEU,13.27463,88876.55078,1508.522412,2012
USC00045352,2012-05-31,Madera - Mariposa CAL FIRE,MMU,1662.4,10709708.2,17311.6628,2012
USR0000CALD,2012-07-07,Mendocino National Forest,MNF,29525.45,199893955.1,77995.28321,2012
USR0000CALD,2012-06-18,Mendocino National Forest,MNF,41812.52,287729525.4,111126.694,2012
USR0000CALD,2012-08-18,Mendocino National Forest,MNF,5.369696,36975.17969,1627.316409,2012
USR0000CALD,2012-06-18,Mendocino National Forest,MNF,10.47538,72076.73047,1097.549075,2012
US1CAMR0002,2012-08-08,Marin County,MRN,95.17421,624249.4219,4249.601091,2012
US1CAMR0002,2012-08-21,Marin County,MRN,29.55169,194423.3945,2833.663529,2012
US1CAMR0002,2012-06-14,Marin County,MRN,13.64399,88848.45703,1214.114617,2012
USC00046136,2012-08-11,Nevada - Yuba - Placer CAL FIRE,NEU,109.8763,740708.9063,4323.792357,2012
USC00046136,2012-10-05,Nevada - Yuba - Placer CAL FIRE,NEU,79.67567,532278.5039,4563.742215,2012
USC00046136,2012-07-07,Nevada - Yuba - Placer CAL FIRE,NEU,187.8274,1262436.004,7245.278287,2012
USC00046136,2012-06-09,Nevada - Yuba - Placer CAL FIRE,NEU,14.9755,101434.3164,2216.683934,2012
USC00046136,2012-06-16,Nevada - Yuba - Placer CAL FIRE,NEU,82.98972,556628.9297,4069.304631,2012
USC00046136,2012-06-07,Nevada - Yuba - Placer CAL FIRE,NEU,19.81854,134231.9922,2303.299849,2012
USC00046136,2012-06-22,Nevada - Yuba - Placer CAL FIRE,NEU,21.76446,144976.4063,1965.578308,2012
USC00046136,2012-06-14,Nevada - Yuba - Placer CAL FIRE,NEU,168.4775,1125562.668,6419.192122,2012
USC00046136,2012-07-02,Nevada - Yuba - Placer CAL FIRE,NEU,13.05276,87124.27734,1327.7359,2012
USC00046136,2012-06-09,Nevada - Yuba - Placer CAL FIRE,NEU,8.801872,59378.08203,1237.035932,2012
USC00046136,2012-07-16,Nevada - Yuba - Placer CAL FIRE,NEU,39.42474,265367.6836,3905.343404,2012
USC00046136,2012-07-21,Nevada - Yuba - Placer CAL FIRE,NEU,199.3232,1348860.027,6271.317706,2012
USC00046136,2012-07-11,Nevada - Yuba - Placer CAL FIRE,NEU,2635.211,17709041.99,27493.70455,2012
USC00046136,2012-07-13,Nevada - Yuba - Placer CAL FIRE,NEU,13.03008,88032.97266,1803.150152,2012
USC00046136,2012-06-11,Nevada - Yuba - Placer CAL FIRE,NEU,22.87774,154090.8438,1690.740816,2012
USC00046136,2012-06-15,Nevada - Yuba - Placer CAL FIRE,NEU,96.73997,648009.5664,3873.913242,2012
USC00047085,2012-07-28,Plumas National Forest,PNF,76349.71,528590181.5,204185.0958,2012
USC00047085,2012-07-28,Plumas National Forest,PNF,2.916034,20155.38281,563.1357402,2012
USC00047085,2012-07-28,Plumas National Forest,PNF,708.7601,4897343.262,11648.90254,2012
US1CASD0026,2012-09-17,Riverside CAL FIRE,RRU,44.45541,262393.8047,1929.46543,2012
US1CASD0026,2012-09-17,Riverside CAL FIRE,RRU,25.88265,152776.0078,1941.070156,2012
US1CASD0026,2012-08-09,Riverside CAL FIRE,RRU,6.413171,37490.14453,810.2350632,2012
US1CASD0026,2012-07-22,Riverside CAL FIRE,RRU,10.05645,58680.23047,1222.890848,2012
US1CASD0026,2012-08-14,Riverside CAL FIRE,RRU,2637.363,15417675.93,20547.98084,2012
US1CASD0026,2012-05-25,Riverside CAL FIRE,RRU,71.6502,419681.2773,2754.122847,2012
US1CASD0026,2012-07-23,Riverside CAL FIRE,RRU,97.77544,574017.2461,4052.471267,2012
US1CASD0026,2012-08-25,Riverside CAL FIRE,RRU,16.11734,94607.43359,1354.525849,2012
US1CASD0026,2012-05-27,Riverside CAL FIRE,RRU,256.1035,1506927.324,6421.057986,2012
US1CASD0026,2012-06-18,Riverside CAL FIRE,RRU,20.55804,120646.4141,2233.669748,2012
US1CASD0026,2012-09-01,Riverside CAL FIRE,RRU,45.88421,268540.3633,2551.613574,2012
US1CASD0026,2012-05-23,Riverside CAL FIRE,RRU,45.63428,266525.0781,2865.481972,2012
US1CASD0026,2012-06-06,Riverside CAL FIRE,RRU,4.255865,24914.65625,930.5268974,2012
US1CASD0026,2012-08-09,Riverside CAL FIRE,RRU,4.751993,27809.84766,1026.885818,2012
US1CASD0026,2012-08-09,Riverside CAL FIRE,RRU,0.2373483,1389.050781,181.2635108,2012
US1CASD0026,2012-08-20,Riverside CAL FIRE,RRU,402.8371,2358700.758,8841.834886,2012
US1CASD0026,2012-08-01,Riverside CAL FIRE,RRU,309.349,1806777.949,8152.925526,2012
US1CASD0026,2012-11-08,Riverside CAL FIRE,RRU,15.23534,89822.48047,2020.204248,2012
USC00049083,2012-08-18,Shasta-Trinity National Forest,SHF,46040.15,327793840.9,117009.5707,2012
USC00049083,2012-09-21,Shasta-Trinity National Forest,SHF,268.6776,1900702.992,6134.094421,2012
USC00049083,2012-07-11,Shasta-Trinity National Forest,SHF,1720.212,12158142.69,18722.4945,2012
USC00049083,2012-09-05,Shasta-Trinity National Forest,SHF,74.9549,525458.8945,4205.797219,2012
USC00049083,2012-10-03,Shasta-Trinity National Forest,SHF,9.714417,68870.28125,1508.119418,2012
USC00049083,2012-08-26,Shasta-Trinity National Forest,SHF,71.32693,504148.0742,3038.93804,2012
USC00049083,2012-08-05,Shasta-Trinity National Forest,SHF,15.28892,110129.4492,2538.00298,2012
USC00049083,2012-08-01,Shasta-Trinity National Forest,SHF,982.1165,6951544.93,13774.03183,2012
USC00049083,2012-09-05,Shasta-Trinity National Forest,SHF,4406.525,30911695.36,37938.78574,2012
USC00049083,2012-09-11,Shasta-Trinity National Forest,SHF,551.6505,3932098.387,10831.37848,2012
USC00048135,2012-09-04,Shasta - Trinity CAL FIRE,SHU,148.9871,1047848.113,5634.559764,2012
USC00048135,2012-07-05,Shasta - Trinity CAL FIRE,SHU,1037.876,7270062.0,14767.07063,2012
USC00048135,2012-09-12,Shasta - Trinity CAL FIRE,SHU,53.65981,377534.1875,3696.819438,2012
USC00048135,2012-08-19,Shasta - Trinity CAL FIRE,SHU,20.46128,144929.2266,1752.910529,2012
USC00048135,2012-09-01,Shasta - Trinity CAL FIRE,SHU,247.864,1756688.754,7215.535476,2012
USC00048135,2012-09-10,Shasta - Trinity CAL FIRE,SHU,13.28975,93687.29688,1832.346638,2012
USR0000CWEE,2012-04-29,Siskiyou CAL FIRE,SKU,35.04528,255662.1289,2822.799222,2012
USR0000CWEE,2012-07-24,Siskiyou CAL FIRE,SKU,0.9245238,6769.257813,361.1582427,2012
USR0000CWEE,2012-06-21,Siskiyou CAL FIRE,SKU,2.544223,18325.50781,803.9371909,2012
USR0000CWEE,2012-04-06,Siskiyou CAL FIRE,SKU,64.10541,463807.9883,4931.542571,2012
USR0000CWEE,2012-04-07,Siskiyou CAL FIRE,SKU,1.019931,7454.144531,482.5748175,2012
USR0000CWEE,2012-03-27,Siskiyou CAL FIRE,SKU,1.046569,7660.050781,508.6584039,2012
USR0000CWEE,2012-03-10,Siskiyou CAL FIRE,SKU,3.286155,23770.625,830.9739198,2012
USR0000CWEE,2012-02-21,Siskiyou CAL FIRE,SKU,2.311249,16675.35938,767.0813791,2012
USR0000CWEE,2012-04-29,Siskiyou CAL FIRE,SKU,2.345029,17005.37109,618.0858857,2012
USR0000CWEE,2012-07-29,Siskiyou CAL FIRE,SKU,20.31199,147845.8047,2074.012593,2012
USR0000CWEE,2012-08-09,Siskiyou CAL FIRE,SKU,6.224275,45046.52734,937.9049652,2012
USR0000CWEE,2012-07-15,Siskiyou CAL FIRE,SKU,0.4858736,3532.808594,328.5045515,2012
USR0000CWEE,2012-06-28,Siskiyou CAL FIRE,SKU,192.0436,1392501.285,6433.212896,2012
USR0000CWEE,2012-09-18,Siskiyou CAL FIRE,SKU,0.04874072,357.0585938,86.99210541,2012
USR0000CWEE,2012-09-18,Siskiyou CAL FIRE,SKU,0.418681,3067.808594,400.8700007,2012
USR0000CWEE,2012-09-18,Siskiyou CAL FIRE,SKU,0.1121255,821.7070313,222.5415505,2012
USR0000CWEE,2012-09-18,Siskiyou CAL FIRE,SKU,0.061134,448.1914063,127.7310824,2012
USR0000CWEE,2012-09-18,Siskiyou CAL FIRE,SKU,0.1757126,1288.429688,176.0255389,2012
USR0000CWEE,2012-06-09,Siskiyou CAL FIRE,SKU,0.5372313,3915.753906,311.6982653,2012
USR0000CWEE,2012-01-10,Siskiyou CAL FIRE,SKU,0.7661005,5553.023438,291.7497333,2012
USR0000CWEE,2012-07-14,Siskiyou CAL FIRE,SKU,4.532138,33001.53516,989.9049415,2012
USR0000CWEE,2012-03-08,Siskiyou CAL FIRE,SKU,10.17638,74159.64063,1109.823414,2012
US1CASL0040,2012-08-31,San Luis Obispo CAL FIRE,SLU,167.6615,1028008.754,6677.360926,2012
US1CASL0040,2012-07-16,San Luis Obispo CAL FIRE,SLU,616.9758,3765755.781,11577.26425,2012
US1CASL0040,2012-08-04,San Luis Obispo CAL FIRE,SLU,144.3692,875361.9063,6861.940943,2012
US1CASL0040,2012-07-03,San Luis Obispo CAL FIRE,SLU,19.90348,122532.6406,2494.119908,2012
USC00044176,2012-08-06,Sierra National Forest,SNF,717.9003,4602807.453,12178.20878,2012
USC00044176,2012-06-19,Sierra National Forest,SNF,10.14638,65426.01172,1598.947127,2012
USC00044176,2012-08-05,Sierra National Forest,SNF,10.86877,69890.01172,1169.565997,2012
USC00044176,2012-09-04,Sierra National Forest,SNF,14.6584,94121.55469,1211.121445,2012
USC00044518,2012-06-13,Sequoia National Forest,SQF,11.76812,72286.91797,1555.817824,2012
USC00044518,2012-06-01,Sequoia National Forest,SQF,1707.585,10623870.61,32825.89217,2012
USC00044518,2012-06-19,Sequoia National Forest,SQF,385.1862,2366668.43,8103.111281,2012
USC00044518,2012-08-04,Sequoia National Forest,SQF,330.9691,2029622.023,6361.314195,2012
USC00044518,2012-09-02,Sequoia National Forest,SQF,254.0029,1573751.754,5566.860374,2012
USC00044518,2012-08-10,Sequoia National Forest,SQF,10.17154,62276.84766,1136.482587,2012
US1CAHM0144,2012-07-08,Six Rivers National Forest,SRF,20.7737,144971.4453,2790.741075,2012
US1CAHM0144,2012-08-18,Six Rivers National Forest,SRF,12.80291,88790.90625,1095.125176,2012
USC00041906,2012-01-13,Stanislaus National Forest,STF,10.26912,66584.06641,1295.037542,2012
USC00041906,2012-10-06,Stanislaus National Forest,STF,27.06427,178386.7852,3012.917541,2012
USC00041906,2012-08-11,Stanislaus National Forest,STF,1136.776,7500877.535,15450.38717,2012
USC00041906,2012-08-04,Stanislaus National Forest,STF,9.016233,59215.57031,1524.956282,2012
USC00041906,2012-10-29,Stanislaus National Forest,STF,19.96159,129280.5313,1499.963004,2012
USC00041906,2012-08-04,Stanislaus National Forest,STF,180.1102,1188453.094,11576.99889,2012
USC00046172,2012-08-07,Tuolumne - Calaveras CAL FIRE,TCU,27.80452,181370.0156,4042.351051,2012
USC00046172,2012-07-23,Tuolumne - Calaveras CAL FIRE,TCU,70.34376,457920.125,4704.225195,2012
USC00046172,2012-07-25,Tuolumne - Calaveras CAL FIRE,TCU,64.3606,418875.082,4310.567718,2012
USC00046172,2012-06-21,Tuolumne - Calaveras CAL FIRE,TCU,95.56466,623035.8008,5527.539866,2012
USC00046172,2012-07-10,Tuolumne - Calaveras CAL FIRE,TCU,112.1598,726198.6172,7486.355483,2012
USC00046172,2012-07-25,Tuolumne - Calaveras CAL FIRE,TCU,134.2809,879774.957,7923.525505,2012
USC00046172,2012-07-10,Tuolumne - Calaveras CAL FIRE,TCU,827.6981,5363404.906,18112.16362,2012
USC00046172,2012-08-11,Tuolumne - Calaveras CAL FIRE,TCU,45.99245,301026.9102,4063.861247,2012
USC00042027,2012-08-18,Tehama - Glenn CAL FIRE,TGU,27670.38,193418516.8,102054.413,2012
US1CAVT0031,2012-08-10,Ventura County,VNC,21.88642,129796.4492,1714.844233,2012
US1CAVT0031,2012-10-30,Ventura County,VNC,12.36368,73305.01563,1214.555239,2012
US1CAVT0031,2012-08-30,Ventura County,VNC,29.06263,172691.1406,1833.102296,2012
US1CAVT0031,2012-08-27,Ventura County,VNC,35.34611,210122.8086,3500.430392,2012
US1CAVT0031,2012-08-26,Ventura County,VNC,75.20238,448229.75,3576.973147,2012
USC00040204,2012-06-22,Pixley National Wildlife Refuge,PLR,3.573257,22088.10547,635.3777613,2012
USW00093118,2011-08-20,Sonny Bono Salton Sea National Wildlife Refuge,SOR,30.27678,175443.5273,6231.525233,2012
USC00049102,2012-08-12,Joshua Tree NP,JTP,257.6587,1519853.832,9859.630081,2012
USW00053139,2012-08-10,Death Valley NP,DVP,440.8306,2769982.773,7608.200657,2012
USW00053139,2012-08-10,Death Valley NP,DVP,8.680425,54499.39453,1146.847394,2012
USC00045311,2012-07-23,Lassen Volcanic NP,LNP,28073.2,197002140.5,86000.49494,2012
USC00049855,2012-06-16,Yosemite National Park,YNP,1704.926,11062391.53,19298.89844,2012
USC00041799,2012-08-05,Klamath National Forest,KNF,977.025,7155969.305,11528.7285,2012
US1CAAM0003,2011-12-01,Amador - El Dorado CAL FIRE,AEU,46.53661,310131.9922,3119.986471,2011
US1CAAM0003,2011-09-09,Amador - El Dorado CAL FIRE,AEU,14.78616,98487.57031,1934.171088,2011
USR0000CCHI,2011-09-28,Angeles National Forest,ANF,25.89026,154852.8516,2553.543604,2011
USR0000CCHI,2011-08-23,Angeles National Forest,ANF,1.202457,7205.113281,402.5241248,2011
USR0000CCHI,2011-09-17,Angeles National Forest,ANF,601.9916,3600745.398,8952.761601,2011
USR0000CCHI,2011-10-29,Angeles National Forest,ANF,2.142454,12814.92578,477.5759102,2011
USR0000CCHI,2011-07-30,Angeles National Forest,ANF,0.5551066,3302.882813,266.4678777,2011
USR0000CCHI,2011-07-31,Angeles National Forest,ANF,19.22936,114809.0977,1482.382137,2011
USC00048105,2011-08-05,San Bernardino National Forest,BDF,54.30179,323098.6875,3074.109997,2011
USC00048105,2011-07-30,San Bernardino National Forest,BDF,25.70178,152957.5,2438.258973,2011
USC00048105,2011-05-02,San Bernardino National Forest,BDF,5.935047,35316.78516,1173.482547,2011
USC00048105,2011-10-22,San Bernardino National Forest,BDF,15.91067,93665.25391,2528.06973,2011
USC00048105,2011-09-02,San Bernardino National Forest,BDF,1159.325,6901881.152,16113.66839,2011
USC00048105,2011-08-22,San Bernardino National Forest,BDF,322.3915,1914310.227,8970.183335,2011
USC00048105,2011-10-21,San Bernardino National Forest,BDF,32.88799,194530.2305,3211.529495,2011
USC00048105,2011-05-08,San Bernardino National Forest,BDF,54.85623,324609.543,4767.685393,2011
USC00048105,2011-09-08,San Bernardino National Forest,BDF,18.34982,107731.8008,2024.912003,2011
USC00048105,2011-07-21,San Bernardino National Forest,BDF,32.03907,187214.4102,2188.536645,2011
USC00048105,2011-08-03,San Bernardino National Forest,BDF,29.17255,171795.1563,1806.343319,2011
USC00045212,2011-06-09,San Bernardino CAL FIRE,BDU,294.4362,1753553.77,8191.850323,2011
USC00045212,2011-03-18,San Bernardino CAL FIRE,BDU,440.6908,2813239.23,15962.88246,2011
USC00045212,2011-08-28,San Bernardino CAL FIRE,BDU,67.3874,398635.2617,3746.440962,2011
USC00045212,2011-09-13,San Bernardino CAL FIRE,BDU,5799.841,36981655.83,25623.9013,2011
USC00045212,2011-06-01,San Bernardino CAL FIRE,BDU,143.4112,854453.7539,5770.970863,2011
USC00045212,2011-03-02,San Bernardino CAL FIRE,BDU,908.4495,5759529.055,11787.84407,2011
USC00048338,2011-08-12,Monterey - San Benito CAL FIRE,BEU,83.77201,518240.2422,3200.406112,2011
USC00048338,2011-08-27,Monterey - San Benito CAL FIRE,BEU,134.7687,835607.2656,4377.590313,2011
USC00048338,2011-05-29,Monterey - San Benito CAL FIRE,BEU,384.795,2386209.992,7882.3596,2011
USC00048338,2011-07-25,Monterey - San Benito CAL FIRE,BEU,97.39137,605816.8555,2985.703035,2011
USC00048338,2011-06-30,Monterey - San Benito CAL FIRE,BEU,14.71464,91895.80078,1577.319776,2011
USC00048338,2011-06-02,Monterey - San Benito CAL FIRE,BEU,19.65018,121469.2773,2152.749322,2011
USC00048338,2011-09-20,Monterey - San Benito CAL FIRE,BEU,27.03495,168747.8359,2809.279763,2011
USC00048338,2011-05-14,Monterey - San Benito CAL FIRE,BEU,832.1211,5211177.199,13715.74578,2011
USC00048338,2011-11-30,Monterey - San Benito CAL FIRE,BEU,16.16243,100612.0938,3342.671502,2011
USC00048338,2011-07-27,Monterey - San Benito CAL FIRE,BEU,89.82805,557719.1719,3227.096115,2011
USC00048338,2011-08-06,Monterey - San Benito CAL FIRE,BEU,22.38916,141802.1875,2455.34262,2011
USC00048338,2011-08-16,Monterey - San Benito CAL FIRE,BEU,215.6143,1341677.164,7725.867966,2011
USC00048338,2011-07-31,Monterey - San Benito CAL FIRE,BEU,12.57177,79609.8125,1600.416497,2011
USC00048338,2011-08-06,Monterey - San Benito CAL FIRE,BEU,78.74112,499035.4922,3194.521533,2011
USC00048338,2011-07-01,Monterey - San Benito CAL FIRE,BEU,68.46138,423000.3125,3038.546418,2011
USC00048338,2011-08-27,Monterey - San Benito CAL FIRE,BEU,39.64523,245198.1445,1975.604181,2011
USC00048338,2011-11-03,Monterey - San Benito CAL FIRE,BEU,44.16401,278427.2188,2129.266039,2011
USC00048338,2011-08-15,Monterey - San Benito CAL FIRE,BEU,20.48554,126793.7891,1855.294182,2011
USC00048338,2011-07-19,Monterey - San Benito CAL FIRE,BEU,25.12124,157099.1797,1752.669168,2011
USC00048338,2011-12-17,Monterey - San Benito CAL FIRE,BEU,21.28499,134125.9727,1497.287626,2011
USC00048338,2011-07-08,Monterey - San Benito CAL FIRE,BEU,34.81565,215314.3086,1907.477272,2011
USC00046685,2011-12-01,Butte CAL FIRE,BTU,16.18819,110509.0469,1645.753462,2011
USC00046685,2011-08-19,Butte CAL FIRE,BTU,11.46583,78762.35938,1413.224891,2011
USC00046685,2011-12-01,Butte CAL FIRE,BTU,10.17023,69497.64453,1076.326693,2011
USC00046685,2011-02-13,Butte CAL FIRE,BTU,10.36656,71447.99219,1132.730689,2011
USC00040134,2011-08-28,Cleveland National Forest,CNF,141.8243,813019.9922,5817.62563,2011
USC00040134,2011-06-24,Cleveland National Forest,CNF,64.58863,376558.207,5387.396422,2011
USC00040134,2011-06-02,Cleveland National Forest,CNF,102.8208,603478.0742,4344.23132,2011
USC00044616,2011-12-01,Eldorado National Forest,ENF,101.2743,679237.7539,5858.830265,2011
USC00044616,2011-12-02,Eldorado National Forest,ENF,22.96329,152849.7813,2276.260967,2011
USC00044616,2011-12-01,Eldorado National Forest,ENF,32.40136,215723.6875,2512.326812,2011
USC00044616,2011-12-01,Eldorado National Forest,ENF,13.08647,87445.55078,1836.596883,2011
USC00044616,2011-09-12,Eldorado National Forest,ENF,482.9054,3218470.715,10753.95266,2011
USC00044616,2011-11-30,Eldorado National Forest,ENF,75.98407,510175.2813,8244.999164,2011
USC00044616,2011-12-04,Eldorado National Forest,ENF,18.78683,125572.375,1512.228957,2011
USC00044616,2011-12-04,Eldorado National Forest,ENF,19.58562,130862.3359,1852.729752,2011
USC00044616,2011-12-01,Eldorado National Forest,ENF,342.9043,2267817.91,9631.187025,2011
USC00044616,2011-12-03,Eldorado National Forest,ENF,31.11736,207265.8398,2406.09795,2011
US1CAFR0033,2011-06-19,Fresno-Kings CAL FIRE,FKU,162.7898,1027613.48,4914.841697,2011
US1CAFR0033,2011-05-22,Fresno-Kings CAL FIRE,FKU,209.7798,1306479.242,4961.059039,2011
US1CAFR0033,2011-12-02,Fresno-Kings CAL FIRE,FKU,25.3986,158316.8672,2100.111185,2011
US1CAFR0033,2011-05-06,Fresno-Kings CAL FIRE,FKU,114.5797,714496.1797,5222.186373,2011
US1CAFR0033,2011-07-18,Fresno-Kings CAL FIRE,FKU,27.29748,169727.4414,2487.026225,2011
US1CAFR0033,2011-09-04,Fresno-Kings CAL FIRE,FKU,60.0936,373620.5703,3370.440697,2011
US1CAFR0033,2011-08-08,Fresno-Kings CAL FIRE,FKU,15.04629,95898.18359,1654.913842,2011
US1CAFR0033,2011-10-15,Fresno-Kings CAL FIRE,FKU,21.61277,136393.8594,2220.020449,2011
US1CAFR0033,2011-09-24,Fresno-Kings CAL FIRE,FKU,21.28536,132010.8594,1670.93504,2011
US1CAFR0033,2011-09-24,Fresno-Kings CAL FIRE,FKU,64.31986,397299.918,2482.909105,2011
US1CAFR0033,2011-07-31,Fresno-Kings CAL FIRE,FKU,29.68156,188271.6328,1900.466783,2011
US1CAFR0033,2011-08-05,Fresno-Kings CAL FIRE,FKU,10.75496,68276.79297,1346.711922,2011
US1CAFR0033,2011-09-23,Fresno-Kings CAL FIRE,FKU,214.0219,1334298.633,6656.165546,2011
US1CAHM0029,2011-08-14,Humboldt - Del Norte CAL FIRE,HUU,20.65554,151426.0938,1793.159999,2011
US1CAHM0029,2011-11-01,Humboldt - Del Norte CAL FIRE,HUU,62.84015,444364.5,2739.616284,2011
US1CAHM0029,2011-07-08,Humboldt - Del Norte CAL FIRE,HUU,523.9898,3638494.164,11345.10925,2011
US1CAHM0029,2011-11-10,Humboldt - Del Norte CAL FIRE,HUU,55.09675,386875.6953,3677.968098,2011
USR0000CCRE,2011-05-25,Inyo National Forest,INF,206.3687,1323247.516,9864.067054,2011
USC00041799,2011-12-25,Klamath National Forest,KNF,14.02203,100777.1953,2070.984913,2011
USC00041799,2011-08-19,Klamath National Forest,KNF,561.7266,4010788.434,10279.41458,2011
USC00040332,2011-09-23,Kern County,KRN,2003.45,12343043.26,22792.90763,2011
USC00040332,2011-06-19,Kern County,KRN,5068.753,30984982.28,32885.41903,2011
USC00040332,2011-09-10,Kern County,KRN,1711.335,10432032.41,20841.43933,2011
USC00040332,2011-09-10,Kern County,KRN,2577.548,15650173.46,18386.38753,2011
USC00040332,2011-09-10,Kern County,KRN,561.4402,3458284.012,9813.242751,2011
USC00040332,2011-09-10,Kern County,KRN,25223.41,153998209.2,108936.9582,2011
USC00040332,2011-09-10,Kern County,KRN,552.2788,3360418.594,8449.928509,2011
USC00040332,2011-09-04,Kern County,KRN,14585.36,88202155.55,73058.58319,2011
USC00040332,2011-09-11,Kern County,KRN,2130.331,12983735.6,22242.77109,2011
USC00040332,2011-09-10,Kern County,KRN,25939.01,157240317.0,82556.81493,2011
USC00040332,2011-08-17,Kern County,KRN,155.2015,935851.0859,6174.804318,2011
USC00040332,2011-09-10,Kern County,KRN,465.2943,2840164.582,9152.599931,2011
USC00040332,2011-09-10,Kern County,KRN,217.545,1314647.777,4961.24977,2011
USC00040332,2011-09-10,Kern County,KRN,283.8314,1730319.133,8601.454451,2011
USC00040332,2011-08-08,Kern County,KRN,667.1498,4027347.984,9923.557536,2011
USC00040332,2011-09-10,Kern County,KRN,3068.719,18688030.68,23021.58699,2011
USC00040332,2011-09-10,Kern County,KRN,2709.766,16385981.13,20803.13736,2011
USC00040332,2011-09-10,Kern County,KRN,550.7938,3370411.055,9566.94363,2011
USC00040332,2011-09-10,Kern County,KRN,3438.941,21067006.76,23593.8121,2011
USC00040332,2011-09-23,Kern County,KRN,408.6696,2518320.445,7590.568989,2011
USC00040332,2011-06-21,Kern County,KRN,3138.897,19329947.8,21830.17678,2011
USC00040332,2011-09-10,Kern County,KRN,5899.568,36122198.96,30547.11985,2011
USC00040332,2011-07-08,Kern County,KRN,167.452,1028406.063,6433.865182,2011
USC00040332,2011-09-10,Kern County,KRN,633.4729,3829518.68,8975.238057,2011
USC00040798,2011-05-02,Los Angeles County,LAC,117.999,687484.3789,4315.923781,2011
USC00040798,2011-07-02,Los Angeles County,LAC,80.12396,481904.8945,4222.314985,2011
USC00040798,2011-07-10,Los Angeles County,LAC,0.09397248,558.3356712,83.76307642,2011
USC00040798,2011-05-23,Los Angeles County,LAC,27.7058,166418.0469,1934.520694,2011
USC00040798,2011-08-27,Los Angeles County,LAC,113.5577,681526.0547,4572.914494,2011
USC00040798,2011-07-09,Los Angeles County,LAC,29.46317,175832.125,3314.724799,2011
USC00040798,2011-07-07,Los Angeles County,LAC,2.435148,14470.3185,426.4262951,2011
USC00040798,2011-08-02,Los Angeles County,LAC,0.7461584,4431.26696,235.9765728,2011
USC00040798,2011-06-23,Los Angeles County,LAC,50.53924,301732.3008,3115.205972,2011
USC00040798,2011-05-03,Los Angeles County,LAC,57.09016,342673.2383,2751.939471,2011
USC00040798,2011-08-24,Los Angeles County,LAC,17.14412,102933.2578,1914.377561,2011
USC00040798,2011-09-02,Los Angeles County,LAC,36.84941,221025.918,2955.0223,2011
USC00040798,2011-08-24,Los Angeles County,LAC,1.305455,7758.607467,312.2459558,2011
USC00040798,2011-09-23,Los Angeles County,LAC,132.5602,797048.2813,4528.191394,2011
USC00040798,2011-01-14,Los Angeles County,LAC,0.09395437,557.5730364,83.70585057,2011
USC00040798,2011-09-08,Los Angeles County,LAC,42.16852,253622.8711,3101.752944,2011
USC00040798,2011-07-27,Los Angeles County,LAC,23.67797,142072.3945,1719.544477,2011
USC00040798,2011-08-27,Los Angeles County,LAC,355.5502,2120391.66,11041.14368,2011
USC00040798,2011-09-23,Los Angeles County,LAC,82.12325,493332.125,4318.133294,2011
USC00040798,2011-08-08,Los Angeles County,LAC,23.38194,139721.418,2231.02249,2011
USC00040798,2011-08-22,Los Angeles County,LAC,27.30478,163843.2773,2586.189801,2011
USC00040798,2011-10-31,Los Angeles County,LAC,0.09396579,558.0525346,83.74183526,2011
USC00040798,2011-05-28,Los Angeles County,LAC,241.0146,1448829.945,8217.35547,2011
USC00040798,2011-06-22,Los Angeles County,LAC,108.0505,646456.082,4998.911015,2011
USC00040798,2011-08-26,Los Angeles County,LAC,12.05157,71989.45703,1382.668083,2011
USC00040798,2011-09-05,Los Angeles County,LAC,298.8475,1784580.387,9208.111887,2011
US1CALK0018,2011-08-27,Sonoma - Lake - Napa CAL FIRE,LNU,702.765,4625491.387,13160.90464,2011
US1CALK0018,2011-08-13,Sonoma - Lake - Napa CAL FIRE,LNU,507.8069,3381835.773,7597.908365,2011
US1CALK0018,2011-08-23,Sonoma - Lake - Napa CAL FIRE,LNU,28.64768,189828.9375,2306.907266,2011
USC00040543,2011-06-08,Los Padres National Forest,LPF,35.07863,211216.1094,2158.742698,2011
USC00040543,2011-09-10,Los Padres National Forest,LPF,65.54086,396602.3438,2919.484345,2011
USC00040543,2011-10-23,Los Padres National Forest,LPF,17.60636,105179.9805,2067.897766,2011
USC00040543,2011-09-03,Los Padres National Forest,LPF,675.5593,4069234.426,10367.23547,2011
USC00040543,2011-09-09,Los Padres National Forest,LPF,15.86337,95424.0625,1461.483494,2011
USC00040543,2011-09-10,Los Padres National Forest,LPF,107.0067,642197.0625,3918.608578,2011
USC00040543,2011-09-10,Los Padres National Forest,LPF,124.81,751195.7852,4759.485932,2011
USC00040543,2011-09-10,Los Padres National Forest,LPF,13.49842,81514.62109,1306.167613,2011
USC00040543,2011-06-04,Los Padres National Forest,LPF,22.58742,135993.5273,2392.849803,2011
