_id,ALARM_DATE,CONT_DATE,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
3827,23/07/2013,23/07/2013,Kern County,KRN,612.6207,3693875.578,10893.06397,2013
3828,21/08/2013,21/08/2013,Kern County,KRN,20.74544,127513.5625,1580.590249,2013
3829,08/04/2013,08/04/2013,Los Angeles County,LAC,10.92064,65171.41797,1459.794114,2013
3830,13/09/2013,13/09/2013,Los Angeles County,LAC,12.73037,75364.58594,2053.29367,2013
3831,21/09/2013,21/09/2013,Los Angeles County,LAC,21.94959,131062.3984,2131.156637,2013
3832,19/08/2013,19/08/2013,Los Angeles County,LAC,1.532762,9078.636719,376.6343774,2013
3833,08/07/2013,08/07/2013,Los Angeles County,LAC,0.608927,3601.644531,288.7165627,2013
3834,05/10/2013,05/10/2013,Los Angeles County,LAC,6.421675,38205.94922,2358.125972,2013
3835,22/06/2013,22/06/2013,Los Angeles County,LAC,15.10816,89912.44141,1610.595859,2013
3836,30/07/2013,18/08/2013,Los Angeles County,LAC,3.933502,23348.67188,616.5148241,2013
3837,17/05/2013,18/05/2013,Los Angeles County,LAC,659.6399,3942097.43,13017.72624,2013
3838,29/12/2013,29/12/2013,Los Angeles County,LAC,12.89286,76971.25781,2046.109774,2013
3839,27/05/2013,27/05/2013,Los Angeles County,LAC,5.662212,33774.25391,912.1564268,2013
3840,23/09/2013,27/09/2013,Los Angeles County,LAC,209.502,1241493.781,5678.745801,2013
3841,28/05/2013,28/05/2013,Los Angeles County,LAC,145.1069,864912.7422,7302.052649,2013
3842,08/09/2013,08/09/2013,Los Angeles County,LAC,6.544206,39124.30469,967.7351413,2013
3843,01/05/2013,01/05/2013,Los Angeles County,LAC,39.12205,235267.25,2678.624042,2013
3844,11/03/2013,11/03/2013,Los Angeles County,LAC,0.0852045,504.34375,86.38647964,2013
3845,27/08/2013,27/08/2013,Los Angeles County,LAC,10.215,60525.33984,1410.64805,2013
3846,18/09/2013,19/09/2013,Los Angeles County,LAC,3.633029,21500.41016,697.3402178,2013
3847,10/09/2013,18/09/2013,Lassen National Forest,LNF,23.00315,161909.9766,2150.480676,2013
3848,19/08/2013,22/08/2013,Lassen National Forest,LNF,78.94888,559252.8008,3803.523404,2013
3849,04/07/2013,04/07/2013,Sonoma - Lake - Napa CAL FIRE,LNU,10.29018,67601.98438,1251.582726,2013
3850,22/01/2013,24/01/2013,Sonoma - Lake - Napa CAL FIRE,LNU,318.5916,2135567.918,7703.871883,2013
3851,01/05/2013,01/05/2013,Sonoma - Lake - Napa CAL FIRE,LNU,0.1311737,870.546875,119.6095333,2013
3852,25/09/2013,25/09/2013,Sonoma - Lake - Napa CAL FIRE,LNU,7.909993,52388.875,932.517154,2013
3853,08/11/2013,09/11/2013,Sonoma - Lake - Napa CAL FIRE,LNU,132.2902,884722.8633,3536.302123,2013
3854,04/10/2013,05/10/2013,Sonoma - Lake - Napa CAL FIRE,LNU,158.9431,1047272.695,4802.135325,2013
3855,23/11/2013,24/11/2013,Sonoma - Lake - Napa CAL FIRE,LNU,22.64108,151622.9883,1606.839277,2013
3856,16/08/2013,17/08/2013,Sonoma - Lake - Napa CAL FIRE,LNU,64.27366,431494.0859,2829.849354,2013
3857,08/05/2013,08/05/2013,Sonoma - Lake - Napa CAL FIRE,LNU,21.44638,142880.3945,1828.284699,2013
3858,03/10/2013,04/10/2013,Sonoma - Lake - Napa CAL FIRE,LNU,17.72634,118911.7344,1739.939448,2013
3859,28/09/2013,29/09/2013,Sonoma - Lake - Napa CAL FIRE,LNU,98.82275,661745.2656,4201.863914,2013
3860,07/08/2013,08/08/2013,Sonoma - Lake - Napa CAL FIRE,LNU,35.77302,241122.6211,2232.057613,2013
3861,30/08/2013,30/08/2013,Sonoma - Lake - Napa CAL FIRE,LNU,6.735321,45164.55859,859.2214084,2013
3862,26/07/2013,27/07/2013,Sonoma - Lake - Napa CAL FIRE,LNU,177.8443,1166756.008,8412.064209,2013
3863,22/11/2013,27/11/2013,Sonoma - Lake - Napa CAL FIRE,LNU,3506.425,23401590.3,44881.87327,2013
3864,20/06/2013,21/06/2013,Sonoma - Lake - Napa CAL FIRE,LNU,35.05123,235070.6797,2806.318538,2013
3865,26/10/2013,26/10/2013,Sonoma - Lake - Napa CAL FIRE,LNU,0.5135471,3417.324219,240.2463913,2013
3866,03/10/2013,04/10/2013,Sonoma - Lake - Napa CAL FIRE,LNU,303.9268,2020142.418,9547.251238,2013
3867,30/04/2013,01/05/2013,Sonoma - Lake - Napa CAL FIRE,LNU,60.21228,397810.5313,3601.031433,2013
3868,21/11/2013,23/11/2013,Sonoma - Lake - Napa CAL FIRE,LNU,187.2553,1235357.359,9496.883431,2013
3869,01/05/2013,02/05/2013,Sonoma - Lake - Napa CAL FIRE,LNU,14.15715,93395.94531,2151.379401,2013
3870,24/08/2013,25/08/2013,Sonoma - Lake - Napa CAL FIRE,LNU,19.8916,133488.3984,1756.098597,2013
3871,24/04/2013,24/04/2013,Sonoma - Lake - Napa CAL FIRE,LNU,2.200399,14582.70313,562.6417187,2013
3872,01/05/2013,02/05/2013,Sonoma - Lake - Napa CAL FIRE,LNU,83.76048,556435.3984,6719.464536,2013
3873,01/06/2013,26/06/2013,Los Padres National Forest,LPF,489.5211,2970511.824,10101.929,2013
3874,16/12/2013,20/12/2013,Los Padres National Forest,LPF,913.963,5698435.141,10666.78297,2013
3875,04/05/2013,12/05/2013,Los Padres National Forest,LPF,50.99357,309539.2227,4063.410303,2013
3876,17/07/2013,07/08/2013,Los Padres National Forest,LPF,212.4645,1324661.324,7662.932669,2013
3877,27/05/2013,01/08/2013,Los Padres National Forest,LPF,1912.05,11434226.65,25641.92825,2013
3878,05/10/2013,14/10/2013,Camp Pendleton Marine Corps Base,MCP,2229.46,12969068.75,23821.65945,2013
3879,27/07/2013,28/07/2013,Modoc National Forest,MDF,10.52909,77081.26953,1391.728078,2013
3880,05/09/2013,06/09/2013,Modoc National Forest,MDF,97.09415,706587.2578,7194.465273,2013
3881,07/08/2013,08/08/2013,Modoc National Forest,MDF,10.79402,78921.67578,2871.795273,2013
3882,05/09/2013,07/09/2013,Modoc National Forest,MDF,67.92242,491520.082,4244.943777,2013
3883,21/08/2013,22/08/2013,Modoc National Forest,MDF,51.76894,374943.4023,3949.80004,2013
3884,03/05/2013,06/05/2013,Mendocino CAL FIRE,MEU,187.4242,1273802.348,5749.361345,2013
3885,12/10/2013,12/10/2013,Mendocino CAL FIRE,MEU,13.9834,93875.26172,1418.276554,2013
3886,23/07/2013,23/07/2013,Mendocino CAL FIRE,MEU,41.20865,276360.0859,2473.157675,2013
3887,22/11/2013,23/11/2013,Mendocino CAL FIRE,MEU,84.23232,565786.2383,3907.291263,2013
3888,30/04/2013,30/04/2013,Madera - Mariposa CAL FIRE,MMU,183.6424,1170900.641,4834.204082,2013
3889,16/06/2013,18/06/2013,Madera - Mariposa CAL FIRE,MMU,481.9571,3065057.047,11703.16061,2013
3890,04/07/2013,05/07/2013,Mendocino National Forest,MNF,10.26719,69846.65625,1356.911961,2013
3891,09/08/2013,11/08/2013,Mendocino National Forest,MNF,6.887073,46746.40234,1033.546185,2013
3892,10/06/2013,15/06/2013,Mendocino National Forest,MNF,225.7149,1548014.973,6639.266151,2013
3893,23/11/2013,30/11/2013,Mendocino National Forest,MNF,304.9261,2059752.742,9182.262747,2013
3894,02/06/2013,02/06/2013,San Diego CAL FIRE (retired code),MVU,20.55704,118852.3828,2633.521595,2013
3895,22/05/2013,23/05/2013,San Diego CAL FIRE (retired code),MVU,61.55982,352113.6797,6697.042774,2013
3896,22/05/2013,22/05/2013,San Diego CAL FIRE (retired code),MVU,325.2898,1858576.164,7106.79867,2013
3897,06/07/2013,15/07/2013,San Diego CAL FIRE (retired code),MVU,7084.673,40807511.72,53154.69947,2013
3898,23/05/2013,27/05/2013,San Diego CAL FIRE (retired code),MVU,2780.291,16084899.16,22545.76268,2013
3899,26/05/2013,31/05/2013,San Diego CAL FIRE (retired code),MVU,1270.866,7338934.645,21383.65032,2013
3900,17/07/2013,17/07/2013,San Diego CAL FIRE (retired code),MVU,1.434162,8209.457031,373.1960867,2013
3901,03/05/2013,03/05/2013,San Diego CAL FIRE (retired code),MVU,164.2063,938370.7969,5025.904649,2013
3902,06/09/2013,07/09/2013,San Diego CAL FIRE (retired code),MVU,12.95418,75024.39844,1024.557097,2013
3903,24/09/2013,28/09/2013,San Diego CAL FIRE (retired code),MVU,58.84497,338125.4102,3136.075582,2013
3904,15/06/2013,15/06/2013,Nevada - Yuba - Placer CAL FIRE,NEU,109.2949,736745.5664,4488.336962,2013
3905,10/09/2013,10/09/2013,Nevada - Yuba - Placer CAL FIRE,NEU,254.6736,1713957.113,5399.844291,2013
3906,12/07/2013,12/07/2013,Nevada - Yuba - Placer CAL FIRE,NEU,40.9242,275811.4727,3535.052263,2013
3907,19/08/2013,19/08/2013,Nevada - Yuba - Placer CAL FIRE,NEU,17.1972,115101.3125,1613.177313,2013
3908,06/07/2013,06/07/2013,Nevada - Yuba - Placer CAL FIRE,NEU,8.084121,54562.32031,1048.398265,2013
3909,04/05/2013,04/05/2013,Nevada - Yuba - Placer CAL FIRE,NEU,24.32616,163185.1523,2153.7614,2013
3910,12/09/2013,12/09/2013,Nevada - Yuba - Placer CAL FIRE,NEU,9.204685,62082.60547,1106.281409,2013
3911,08/07/2013,08/07/2013,Nevada - Yuba - Placer CAL FIRE,NEU,72.70832,490680.8867,3948.336045,2013
3912,05/06/2013,05/06/2013,Nevada - Yuba - Placer CAL FIRE,NEU,33.0784,221290.6406,2493.481463,2013
3913,04/06/2013,04/06/2013,Nevada - Yuba - Placer CAL FIRE,NEU,58.55238,391721.8906,3356.463078,2013
3914,13/06/2013,13/06/2013,Nevada - Yuba - Placer CAL FIRE,NEU,179.7226,1196969.492,5500.147339,2013
3915,10/08/2013,10/08/2013,Nevada - Yuba - Placer CAL FIRE,NEU,23.57369,157568.9023,4496.120655,2013
3916,15/06/2013,15/06/2013,Nevada - Yuba - Placer CAL FIRE,NEU,65.92692,443676.4805,3168.566381,2013
3917,01/06/2013,01/06/2013,Nevada - Yuba - Placer CAL FIRE,NEU,1.882901,12636.39453,606.189073,2013
3918,31/08/2013,31/08/2013,Nevada - Yuba - Placer CAL FIRE,NEU,47.90649,324488.9844,3385.474456,2013
3919,11/05/2013,11/05/2013,Nevada - Yuba - Placer CAL FIRE,NEU,22.87774,154090.8438,1690.740816,2013
3920,12/05/2013,25/05/2013,Northern CA District - BLM,NOD,65.45874,466329.2461,8764.900924,2013
3921,13/08/2013,25/08/2013,Plumas National Forest,PNF,0.7553352,5242.753906,381.613019,2013
3922,27/10/2013,27/11/2013,Plumas National Forest,PNF,39.54399,271356.3633,4558.347594,2013
3923,18/08/2013,04/11/2013,Plumas National Forest,PNF,21.56635,149237.4844,3245.932132,2013
3924,18/08/2013,06/09/2013,Plumas National Forest,PNF,20.3914,141274.9453,1954.88378,2013
3925,18/08/2013,04/11/2013,Plumas National Forest,PNF,90.90901,629062.1328,4715.138288,2013
3926,18/08/2013,09/09/2013,Plumas National Forest,PNF,20.06105,139207.2734,2095.088554,2013
3927,18/08/2013,04/11/2013,Plumas National Forest,PNF,335.9537,2323939.563,9575.586067,2013
3928,04/09/2013,04/09/2013,Riverside CAL FIRE,RRU,17.30028,101335.6602,1571.536884,2013
3929,19/07/2013,19/07/2013,Riverside CAL FIRE,RRU,40.5702,239251.3203,2149.644337,2013
3930,28/02/2013,02/03/2013,Riverside CAL FIRE,RRU,362.2378,2136839.637,7110.643973,2013
3931,11/09/2013,11/09/2013,Riverside CAL FIRE,RRU,72.77747,429617.1992,2597.229764,2013
3932,16/07/2013,17/07/2013,Riverside CAL FIRE,RRU,168.0977,991813.4375,4087.79807,2013
3933,04/08/2013,04/08/2013,Riverside CAL FIRE,RRU,67.45936,397356.7031,3321.382759,2013
3934,04/10/2013,04/10/2013,Riverside CAL FIRE,RRU,24.74532,145234.9102,1990.018467,2013
3935,07/08/2013,13/08/2013,Riverside CAL FIRE,RRU,20308.45,119546073.5,98489.47528,2013
3936,25/05/2013,25/05/2013,Riverside CAL FIRE,RRU,126.6421,747008.2109,4008.730494,2013
3937,01/05/2013,04/05/2013,Riverside CAL FIRE,RRU,3166.079,18670628.75,25026.54518,2013
3938,09/11/2013,09/11/2013,Riverside CAL FIRE,RRU,27.81954,162519.5703,3209.076074,2013
3939,02/05/2013,02/05/2013,Riverside CAL FIRE,RRU,7.173444,42341.46094,901.3610278,2013
3940,08/06/2013,08/06/2013,Riverside CAL FIRE,RRU,40.46907,238743.2617,3131.457944,2013
3941,21/05/2013,21/05/2013,Riverside CAL FIRE,RRU,89.7011,528986.25,3294.922474,2013
3942,01/07/2013,03/07/2013,Santa Clara CAL FIRE,SCU,478.0438,3118099.773,7608.863795,2013
3943,08/09/2013,16/09/2013,Santa Clara CAL FIRE,SCU,3107.727,20222127.44,23760.19528,2013
3944,24/07/2013,24/08/2013,Shasta-Trinity National Forest,SHF,14.3679,101198.5547,1293.040284,2013
3945,26/07/2013,15/08/2013,Shasta-Trinity National Forest,SHF,5.95861,42581.01172,1086.334347,2013
3946,26/07/2013,31/07/2013,Shasta-Trinity National Forest,SHF,8.567074,61265.23438,975.1280035,2013
3947,09/09/2013,15/09/2013,Shasta - Trinity CAL FIRE,SHU,8075.774,56508890.34,45335.92266,2013
3948,09/07/2013,09/07/2013,Shasta - Trinity CAL FIRE,SHU,29.70096,207323.9766,2417.585353,2013
3949,19/08/2013,27/08/2013,Shasta - Trinity CAL FIRE,SHU,182.4396,1299312.176,4936.995747,2013
3950,10/09/2013,10/09/2013,Siskiyou CAL FIRE,SKU,7.327134,53505.27344,1299.982931,2013
3951,04/07/2013,04/07/2013,Siskiyou CAL FIRE,SKU,0.2727566,1995.46875,282.8731431,2013
3952,15/08/2013,15/08/2013,Siskiyou CAL FIRE,SKU,49.51719,362239.3672,4255.078271,2013
3953,26/05/2013,26/05/2013,Siskiyou CAL FIRE,SKU,0.4501346,3258.25,226.3351385,2013
3954,08/07/2013,08/07/2013,Siskiyou CAL FIRE,SKU,0.09033957,655.3984375,148.386131,2013
3955,16/06/2013,16/06/2013,Siskiyou CAL FIRE,SKU,2.147175,15633.03125,661.622812,2013
3956,11/07/2013,11/07/2013,Siskiyou CAL FIRE,SKU,1.844568,13491.05078,510.0956461,2013
3957,30/07/2013,30/07/2013,Siskiyou CAL FIRE,SKU,0.1090613,795.0820313,202.9028693,2013
3958,31/07/2013,31/07/2013,Siskiyou CAL FIRE,SKU,44.57877,323771.6719,2492.187953,2013
3959,07/07/2013,10/07/2013,San Luis Obispo CAL FIRE,SLU,60.89512,373783.4688,3782.956081,2013
3960,20/05/2013,20/05/2013,San Luis Obispo CAL FIRE,SLU,30.29119,185376.6797,2232.116448,2013
3961,24/09/2013,24/09/2013,San Luis Obispo CAL FIRE,SLU,94.40611,576882.6328,5652.945716,2013
3962,08/11/2013,10/11/2013,San Luis Obispo CAL FIRE,SLU,51.07315,312277.7891,2896.900795,2013
3963,15/06/2013,15/06/2013,San Luis Obispo CAL FIRE,SLU,9.926195,60919.59766,1148.514986,2013
3964,22/07/2013,08/09/2013,Sierra National Forest,SNF,22937.52,146988394.2,95975.02364,2013
3965,16/06/2013,07/07/2013,Sierra National Forest,SNF,1707.613,11011624.92,23050.85181,2013
3966,11/05/2013,22/05/2013,Sierra National Forest,SNF,39.52785,254126.3398,2833.424017,2013
3967,08/09/2013,20/09/2013,Sequoia National Forest,SQF,179.3931,1118899.996,8460.533272,2013
3968,19/08/2013,20/08/2013,Sequoia National Forest,SQF,63.62325,394405.6094,4228.73103,2013
3969,23/07/2013,23/07/2013,Sequoia National Forest,SQF,19.64708,121091.2227,2153.575526,2013
3970,23/08/2013,20/09/2013,Sequoia National Forest,SQF,2049.495,12771694.97,30071.51832,2013
3971,10/09/2013,12/09/2013,Sequoia National Forest,SQF,439.6849,2688876.957,6824.363979,2013
3972,18/08/2013,19/08/2013,Sequoia National Forest,SQF,378.6183,2328681.957,13347.16989,2013
3973,18/08/2013,19/08/2013,Sequoia National Forest,SQF,411.8869,2522976.328,6899.170194,2013
3974,31/07/2013,01/10/2013,Six Rivers National Forest,SRF,22444.86,160953803,144909.3577,2013
3975,10/08/2013,02/10/2013,Six Rivers National Forest,SRF,12541.42,89271126.63,132983.8962,2013
3976,29/07/2013,02/08/2013,Six Rivers National Forest,SRF,576.6869,4139115,14325.4174,2013
3977,11/09/2013,12/09/2013,Six Rivers National Forest,SRF,61.28841,441849.6445,3859.389435,2013
3978,09/08/2013,16/08/2013,Six Rivers National Forest,SRF,23.21056,161468.8359,1973.722193,2013
3979,29/04/2013,01/05/2013,Stanislaus National Forest,STF,10.66219,69842.4375,1280.512386,2013
3980,17/03/2013,19/03/2013,Stanislaus National Forest,STF,11.73746,76899.05078,1207.603248,2013
3981,14/05/2013,15/05/2013,Stanislaus National Forest,STF,8.425359,55431.46875,1004.805419,2013
3982,05/08/2013,18/08/2013,Stanislaus National Forest,STF,1075.877,7071257.77,17255.32469,2013
3983,17/08/2013,24/10/2013,Stanislaus National Forest,STF,256175.5,1667948767,432168.6781,2013
3984,17/08/2013,17/08/2013,Tuolumne - Calaveras CAL FIRE,TCU,46.3307,302937.5156,3658.728708,2013
3985,15/07/2013,15/07/2013,Tuolumne - Calaveras CAL FIRE,TCU,50.12178,328001.5,3616.009716,2013
3986,29/06/2013,29/06/2013,Tuolumne - Calaveras CAL FIRE,TCU,11.35403,74420.60938,1333.986909,2013
3987,23/06/2013,23/06/2013,Tuolumne - Calaveras CAL FIRE,TCU,154.3738,1005413.328,6201.563994,2013
3988,30/05/2013,30/05/2013,Tuolumne - Calaveras CAL FIRE,TCU,236.6837,1547392.25,5822.967838,2013
3989,01/05/2013,02/05/2013,Tehama - Glenn CAL FIRE,TGU,208.3874,1418884.75,5836.213921,2013
3990,23/08/2013,29/08/2013,Tehama - Glenn CAL FIRE,TGU,11428.75,79081221.04,48992.71047,2013
3991,03/06/2013,03/06/2013,Tehama - Glenn CAL FIRE,TGU,100.1428,695055.1875,6268.486493,2013
3992,10/08/2013,08/10/2013,Tahoe National Forest,TNF,27430.52,184785600.2,81139.67444,2013
3993,04/05/2013,07/05/2013,Tahoe National Forest,TNF,15.35903,104514.3633,2104.582915,2013
3994,09/05/2013,09/05/2013,Ventura County,VNC,11.81112,70340.75391,1213.704687,2013
3995,27/05/2013,28/05/2013,Ventura County,VNC,1.235317,7326.265625,767.710156,2013
3996,18/06/2013,18/06/2013,Ventura County,VNC,25.82967,153928.168,1966.845746,2013
3997,08/04/2013,08/04/2013,Ventura County,VNC,145.2335,865726.8516,5042.004733,2013
3998,10/12/2013,10/12/2013,Ventura County,VNC,44.73134,265945.1289,2557.790064,2013
3999,06/06/2013,06/06/2013,Ventura County,VNC,37.86338,224910.082,2551.466122,2013
4000,14/11/2013,14/11/2013,Ventura County,VNC,22.4388,133663.1172,3466.057316,2013
4001,10/09/2013,16/09/2013,Yosemite National Park,YNP,0.07944366,514.8710938,81.37152482,2013
4002,18/08/2013,27/08/2013,Humboldt-Toiyabe National Forest,HTF,14267.09,93756761.02,64610.16083,2013
4003,26/05/2013,28/05/2013,San Luis National Wildlife Refuge,LUR,431.1986,2762632.488,7546.345407,2013
4004,20/09/2013,24/09/2013,Hopper Mountain National Wildlife Refuge,HPR,24.56812,146601.4258,1932.734342,2013
4005,20/07/2001,20/07/2001,San Diego National Wildlife Refuge,TNR,39.5129,226631.375,2785.911571,2013
4006,29/07/2013,29/07/2013,San Diego National Wildlife Refuge,TNR,44.05412,252351.6367,2742.410592,2013
4007,18/08/2013,21/08/2013,Santa Monica Mtns National Recreation Area,SMP,161.9402,959319.6406,4798.664195,2013
4008,20/10/2013,21/10/2013,Point Reyes National Seashore,RNP,3.211156,20971.73047,998.66768,2013
4009,30/08/2013,30/08/2013,Golden Gate National Recreation Area - NPS,GNP,2.539962,16601.10938,714.634797,2013
4010,28/03/2013,31/03/2013,Yosemite National Park,YNP,0.343236,2220.8125,278.7287438,2013
4011,09/05/2013,18/10/2013,Yosemite National Park,YNP,198.145,1285353.031,13874.42964,2013
4012,09/05/2013,14/05/2013,Yosemite National Park,YNP,0.07944103,514.7890625,81.36191297,2013
4013,29/06/2013,30/06/2013,Yosemite National Park,YNP,0.07939778,515.203125,81.40075539,2013
4014,03/07/2013,04/07/2013,Yosemite National Park,YNP,0.07931547,515.6054688,81.43853429,2013
4015,18/07/2013,18/07/2013,Yosemite National Park,YNP,0.07926745,516.0390625,81.47822677,2013
4016,20/07/2013,18/10/2013,Yosemite National Park,YNP,0.07901904,517.5273438,81.61804391,2013
4017,25/07/2013,18/10/2013,Yosemite National Park,YNP,0.07918327,516.5039063,81.52294938,2013
4018,31/07/2013,01/08/2013,Yosemite National Park,YNP,0.07930743,515.6210938,81.44117585,2013
4019,01/08/2013,02/08/2013,Yosemite National Park,YNP,0.07931699,515.671875,81.44568269,2013
4020,08/08/2013,08/08/2013,Yosemite National Park,YNP,0.07944155,514.796875,81.36333888,2013
4021,12/08/2013,13/08/2013,Yosemite National Park,YNP,0.07943822,514.9335938,81.37667007,2013
4022,13/08/2013,14/08/2013,Yosemite National Park,YNP,0.07940335,515.0390625,81.38792911,2013
4023,20/08/2013,21/08/2013,Yosemite National Park,YNP,0.07927231,515.828125,81.46193182,2013
4024,20/08/2013,23/08/2013,Yosemite National Park,YNP,0.0793656,515.3710938,81.41758347,2013
4025,20/08/2013,23/08/2013,Yosemite National Park,YNP,0.0792402,516.0429688,81.48209036,2013
4026,10/09/2013,18/09/2013,Yosemite National Park,YNP,0.07934793,515.4335938,81.42254248,2013
4027,21/09/2013,18/10/2013,Yosemite National Park,YNP,0.07933598,515.4453125,81.42442638,2013
4028,21/09/2013,18/10/2013,Yosemite National Park,YNP,0.07934421,515.4257813,81.42113073,2013
4029,21/09/2013,18/10/2013,Yosemite National Park,YNP,0.07906692,517.1484375,81.58294766,2013
4030,13/08/2013,19/08/2013,Redwood National and State Parks,RWP,3.692795,26404.14063,853.2965397,2013
4031,22/07/2013,20/09/2013,Sequoia - Kings Canyon NP,KNP,0.1801186,1133.621094,192.9203995,2013
4032,18/08/2013,28/10/2013,Sequoia - Kings Canyon NP,KNP,62.14532,389543.7852,3390.655813,2013
4033,23/08/2013,07/11/2013,Sequoia - Kings Canyon NP,KNP,681.3786,4331151.68,10982.39944,2013
4034,11/09/2013,28/10/2013,Sequoia - Kings Canyon NP,KNP,0.09664457,605.4296875,138.9677671,2013
4035,23/07/2013,07/11/2013,Sequoia - Kings Canyon NP,KNP,48.82448,305413.5938,3912.296115,2013
4036,20/05/2013,06/06/2013,Death Valley NP,DVP,15.23975,96955.71094,3610.955493,2013
4037,02/05/2013,11/05/2013,Ventura County,VNC,23676.66,140181674.9,166629.8046,2013
4038,07/06/2012,07/06/2012,Kern County,KRN,0.7817711,4771.871094,368.9687536,2012
4039,22/06/2012,22/06/2012,Kern County,KRN,13.1081,79147.63281,3795.868045,2012
4040,29/06/2012,29/06/2012,Kern County,KRN,173.2719,1045048.613,4798.880579,2012
4041,18/06/2012,18/06/2012,Kern County,KRN,206.0988,1243085.031,7063.686729,2012
4042,21/06/2012,21/06/2012,Kern County,KRN,14.68506,89037.25391,1720.608691,2012
4043,30/07/2012,30/07/2012,Kern County,KRN,0.3196306,1926.53125,323.3976298,2012
4044,24/11/2012,24/11/2012,Kern County,KRN,4.333495,26562.45313,1029.368526,2012
4045,23/06/2012,23/06/2012,Kern County,KRN,14.42359,88783.97656,1281.168368,2012
4046,08/07/2012,08/07/2012,Kern County,KRN,196.3657,1208526.918,7046.229209,2012
4047,04/07/2012,04/07/2012,Kern County,KRN,0.6350515,3828.472656,499.2036272,2012
4048,08/07/2012,08/07/2012,Kern County,KRN,29.23741,176091.4102,2789.523019,2012
4049,03/06/2012,03/06/2012,Kern County,KRN,41.16521,248732.7813,2515.67585,2012
4050,10/02/2012,10/02/2012,Kern County,KRN,22.81753,139670.8906,1507.762307,2012
4051,08/06/2012,08/06/2012,Kern County,KRN,3.505998,21453.53906,729.5966909,2012
4052,31/01/2012,31/01/2012,Kern County,KRN,8.37477,51512.99219,1019.896966,2012
4053,16/05/2012,16/05/2012,Kern County,KRN,0.7149562,4386.476563,318.3824424,2012
4054,02/07/2012,02/07/2012,Kern County,KRN,33.2103,201296.5469,3185.406891,2012
4055,01/06/2012,01/06/2012,Kern County,KRN,5.61855,33875.44922,1054.720997,2012
4056,17/07/2012,17/07/2012,Kern County,KRN,1428.454,8660541.633,21616.46172,2012
4057,17/05/2012,17/05/2012,Kern County,KRN,3.3817,20421.65625,842.7342823,2012
4058,29/07/2012,01/08/2012,Kern County,KRN,245.7126,1505821.309,7866.980151,2012
4059,03/04/2012,03/04/2012,Kern County,KRN,17.54579,107318.1563,1435.933785,2012
4060,25/05/2012,25/05/2012,Kern County,KRN,0.6045671,3668.222656,493.5862236,2012
4061,27/10/2012,27/10/2012,Kern County,KRN,2.454007,14877.95313,511.4861321,2012
4062,11/06/2012,11/06/2012,Kern County,KRN,130.0695,792537.2852,5448.935058,2012
4063,22/06/2012,22/06/2012,Kern County,KRN,1.113958,6754.679688,498.8161458,2012
4064,20/10/2012,21/10/2012,Angeles National Forest,ANF,3.582148,21345.1875,865.69332,2012
4066,29/08/2012,01/09/2012,Angeles National Forest,ANF,12.28031,73231.51172,1183.448064,2012
4067,17/10/2012,18/10/2012,Angeles National Forest,ANF,0.7162568,4287.890625,524.5171417,2012
4070,11/03/2012,12/03/2012,Angeles National Forest,ANF,6.09081,36421.48828,1465.249003,2012
4071,02/09/2012,09/09/2012,Angeles National Forest,ANF,4192.321,24895969.18,29713.38081,2012
4072,10/06/2012,11/06/2012,San Bernardino National Forest,BDF,118.7185,706611.7305,4818.155997,2012
4073,29/06/2012,30/06/2012,San Bernardino National Forest,BDF,160.4304,937651.8281,4921.567591,2012
4074,01/07/2012,01/07/2012,San Bernardino National Forest,BDF,20.23123,118693.8516,3020.845658,2012
4075,08/06/2012,09/06/2012,San Bernardino National Forest,BDF,66.46069,390196.918,3245.763343,2012
4076,05/11/2012,05/11/2012,San Bernardino National Forest,BDF,334.4905,1986325.324,8439.095911,2012
4077,07/07/2012,11/07/2012,San Bernardino National Forest,BDF,1135.347,7240194.805,17837.67301,2012
4078,12/01/2012,14/01/2012,San Bernardino National Forest,BDF,8.931617,53002.24609,1254.435718,2012
4079,02/06/2012,02/06/2012,San Bernardino National Forest,BDF,3.270212,19174.36328,683.9021026,2012
4080,08/01/2012,10/01/2012,San Bernardino National Forest,BDF,13.52737,79465.62109,1928.27564,2012
4081,24/06/2012,24/06/2012,San Bernardino National Forest,BDF,6.424704,38159.74609,1291.809302,2012
4082,14/09/2012,14/09/2012,San Bernardino National Forest,BDF,29.61336,174347.7031,3353.739416,2012
4083,23/07/2012,24/07/2012,San Bernardino CAL FIRE,BDU,22.66902,134870.1758,1596.52137,2012
4084,08/09/2012,08/09/2012,San Bernardino CAL FIRE,BDU,56.50734,334230.1797,2599.980756,2012
4085,10/08/2012,11/08/2012,San Bernardino CAL FIRE,BDU,19.5654,116582.6484,1770.038281,2012
4086,19/09/2012,20/09/2012,San Bernardino CAL FIRE,BDU,11.28533,66983.65234,1426.607265,2012
4087,14/06/2012,15/06/2012,San Bernardino CAL FIRE,BDU,86.87046,516939.957,4491.591265,2012
4089,11/07/2012,11/07/2012,San Bernardino CAL FIRE,BDU,41.8919,246662.8906,2126.921341,2012
4090,09/01/2012,09/01/2012,Monterey - San Benito CAL FIRE,BEU,26.50986,164867.9375,4859.744862,2012
4091,22/07/2012,22/07/2012,Monterey - San Benito CAL FIRE,BEU,50.20044,311052.1289,2651.870614,2012
