weatherstn,ALARM_DATE,EVAP,MNPN,MXPN,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,Fire station name,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
USC00040798,2016-11-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.5850569,3457.40625,557.1488664,2016.0
USC00040798,2016-11-10,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.9183477,5424.527344,399.4403446,2016.0
USC00040798,2016-11-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,4.446684,26581.14453,1093.575172,2016.0
USC00040798,2016-12-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,4.798984,28409.38672,1044.934217,2016.0
USC00040798,2017-04-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.525276,14933.80078,750.1209746,2017.0
USC00040798,2017-05-15,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.574129,15311.22656,712.9674305,2017.0
USC00040798,2017-05-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,7.373501,43624.45703,1365.058406,2017.0
USC00040798,2017-05-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.064039,12330.96875,541.3864864,2017.0
USC00040798,2017-06-03,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,25.30416,151271.8711,2686.858598,2017.0
USC00040798,2017-06-11,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,38.81298,232771.9453,3727.668897,2017.0
USC00040798,2017-06-13,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,9.507282,57020.25391,1177.229794,2017.0
USC00040798,2017-06-17,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,733.2616,4385183.738,17739.38441,2017.0
USC00040798,2017-06-22,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.1805364,1078.046875,154.4158324,2017.0
USC00040798,2017-06-25,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,759.7584,4525545.836,18978.97364,2017.0
USC00040798,2017-06-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,42.10419,249150.1953,2640.655448,2017.0
USC00040798,2017-06-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,20.00055,118210.6953,2543.841691,2017.0
USC00040798,2017-06-30,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,18.74323,112692.7305,1732.556569,2017.0
USC00040798,2017-07-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.03477105,206.75,76.84447368,2017.0
USC00040798,2017-07-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.362349,8033.296875,804.378837,2017.0
USC00040798,2017-07-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.342572,8010.058594,396.2089213,2017.0
USC00040798,2017-07-13,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,35.99306,214235.8594,2985.560621,2017.0
USC00040798,2017-07-18,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.638321,9747.882813,621.700391,2017.0
USC00040798,2017-07-23,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,61.10294,361739.707,6777.396356,2017.0
USC00040798,2017-07-25,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.132044,6707.03125,322.5804282,2017.0
USC00040798,2017-07-28,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,149.61,899961.0078,6001.885637,2017.0
USC00040798,2017-07-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.5557644,3322.332031,327.6858597,2017.0
USC00040798,2017-07-31,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.911873,17195.82422,667.9833155,2017.0
USC00040798,2017-09-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.139297,834.1367188,136.4211258,2017.0
USC00040798,2017-09-28,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.3011239,1777.46875,219.1098067,2017.0
USC00040798,2017-10-05,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.05247684,313.0585938,84.9692708,2017.0
USC00040798,2017-10-21,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.02775379,164.1484375,61.63100252,2017.0
USC00040798,2017-10-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.2426913,1438.925781,207.6017855,2017.0
USC00040798,2017-11-12,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.247208,1458.421875,212.6244144,2017.0
USC00040798,2017-11-13,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.07016324,415.2797605,152.4994346,2017.0
USC00040798,2017-12-05,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,15619.15,92857036.05,71990.64767,2017.0
USC00040798,2017-12-05,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6047.719,36056780.6,43088.97268,2017.0
USC00040798,2017-12-18,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.1799399,1063.478239,138.0456652,2017.0
USC00040798,2018-02-13,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.02526989,149.3515625,62.40671506,2018.0
USC00040798,2018-04-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,7.767941,46535.18359,1735.42714,2018.0
USC00040798,2018-05-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,17.8683,106552.0781,2311.124146,2018.0
USC00040798,2018-05-06,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,14.20331,84695.17969,3047.442358,2018.0
USC00040798,2018-05-27,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.1131595,667.6484375,167.7954393,2018.0
USC00040798,2018-06-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1350.647,8076638.402,23581.68765,2018.0
USC00040798,2018-06-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,175.1159,1042451.629,4169.410776,2018.0
USC00040798,2018-06-21,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.9127468,5428.96875,543.8060373,2018.0
USC00040798,2018-07-23,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,111.3536,663352.5039,6399.929332,2018.0
USC00040798,2018-08-18,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,9.17901,54783.76953,2078.39088,2018.0
USC00040798,2018-09-08,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.1195796,705.2578125,105.7890061,2018.0
USC00040798,2018-09-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,219.2987,1316299.031,5748.201094,2018.0
USC00040798,2018-09-22,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3350.528,20020954.24,30913.28294,2018.0
USC00040798,2018-10-10,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.1335966,791.4101563,125.8020973,2018.0
USC00040798,2018-10-16,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.155347,12957.94141,860.1125735,2018.0
USC00040798,2018-10-31,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.347234,7975.605529,601.4304445,2018.0
USC00040798,2018-11-01,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,0.08640093,514.1835938,97.58977962,2018.0
USC00040798,2018-11-07,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.980345,41912.03125,982.7724208,2018.0
USC00040798,2018-11-08,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,89551.38,530077573.4,657758.0466,2018.0
USC00040798,2018-12-25,84.12,185.0,342.25,5.0,0.0,261.82,333.23,200.71,216.82,57.54,Los Angeles County,LAC,2.18085,13017.66406,582.6222011,2018.0
USC00040798,2019-08-02,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.006445,5982.304608,274.1821599,2019.0
USC00040798,2019-10-24,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,4581.739,27336078.7,59174.7201,2019.0
USC00040798,2019-10-30,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,5.9004,34952.75,963.0710188,2019.0
USC00040798,2019-11-16,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3.962995,23451.61719,680.1955673,2019.0
USC00040798,2020-05-21,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3.001326,17928.35156,647.7122357,2020.0
USC00040798,2020-06-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3.485558,20568.64453,556.0237113,2020.0
USC00040798,2020-06-08,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,83.61877,499137.7695,3815.298252,2020.0
USC00040798,2020-06-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.245241,36841.3125,913.0271981,2020.0
USC00040798,2020-06-11,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.671049,39807.84375,1091.07306,2020.0
USC00040798,2020-06-12,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,16.15369,95632.78906,3240.069214,2020.0
USC00040798,2020-06-21,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,46.83757,281528.8555,2371.90874,2020.0
USC00040798,2020-06-30,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,4.228073,25169.72266,677.9215312,2020.0
USC00040798,2020-07-05,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1525.536,9101965.324,23117.55826,2020.0
USC00040798,2020-07-05,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,11.78609,70801.65234,1043.062499,2020.0
USC00040798,2020-07-05,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,7.067647,42477.21484,1320.893774,2020.0
USC00040798,2020-07-13,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.250532,7389.675781,341.1643397,2020.0
USC00040798,2020-07-22,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.614254,15481.39844,693.2888388,2020.0
USC00040798,2020-07-27,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,320.8393,1928676.691,12353.96593,2020.0
USC00040798,2020-08-01,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,178.3116,1066001.359,6079.351514,2020.0
USC00040798,2020-08-03,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,159.2057,947991.3672,8008.788574,2020.0
USC00040798,2020-08-11,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,26.72971,158808.4492,1872.924436,2020.0
USC00040798,2020-08-14,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.798941,10619.91406,613.5306215,2020.0
USC00040798,2020-08-16,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,92.71667,548603.207,4264.610928,2020.0
USC00040798,2020-08-22,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,12.39058,74128.78125,1417.429551,2020.0
USC00040798,2020-08-28,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,291.9492,1750755.305,7290.871992,2020.0
USC00040798,2020-09-08,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.732281,39790.87891,861.9444551,2020.0
USC00040798,2020-09-11,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,8.40679,49643.26953,935.2502035,2020.0
USC00040798,2020-09-26,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3.013402,18110.92188,777.3240417,2020.0
USC00040798,2020-09-28,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,13.84105,82643.65625,1485.448423,2020.0
USC00040798,2020-10-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,12.85847,77284.28906,1617.638377,2020.0
USC00040798,2020-10-10,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,5.205859,30752.69922,1214.2864,2020.0
USC00040798,2020-11-06,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,128.1708,759180.5547,3681.258025,2020.0
USC00040798,2020-12-13,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,7.26888,42854.96484,1243.215993,2020.0
USC00040798,2020-12-20,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.529065,8908.914063,466.3366939,2020.0
USC00040798,2021-01-08,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.265879,13399.23828,443.8706464,2021.0
USC00040798,2021-01-17,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.883715,17045.55859,769.7211016,2021.0
USC00040798,2021-01-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,183.8866,1094378.07,7867.451433,2021.0
USC00040798,2021-01-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,12.2616,72488.96094,1239.724519,2021.0
USC00040798,2021-01-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.711827,16191.21094,602.7698071,2021.0
USC00040798,2021-02-02,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.171693,6991.007813,381.443667,2021.0
USC00040798,2021-02-28,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,5.079092,30009.52344,1699.601727,2021.0
USC00040798,2021-04-18,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.467101,8657.671875,419.574015,2021.0
USC00040798,2021-04-28,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,552.1964,3295783.605,12210.64252,2021.0
USC00040798,2021-04-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.461127,38272.45313,841.4407503,2021.0
USC00040798,2021-05-12,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,441.2523,2631239.492,21430.13485,2021.0
USC00040798,2021-05-15,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1202.648,7115175.367,19990.11432,2021.0
USC00040798,2021-07-01,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.496656,9008.015625,807.783561,2021.0
USC00040798,2021-07-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,12.19143,72843.36328,1372.733613,2021.0
USC00040798,2021-07-04,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,856.8701,5150536.137,17039.12144,2021.0
USC00040798,2021-07-06,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,61.52447,368931.2813,3723.940782,2021.0
USC00040798,2021-07-09,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,4.544237,26855.39453,893.3741584,2021.0
USC00040798,2021-07-19,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.922003,40922.27734,1173.61545,2021.0
USC00040798,2021-08-02,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3.27472,19692.67578,615.4391221,2021.0
USC00040798,2021-08-06,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.501651,8964.011719,594.4010241,2021.0
USC00040798,2021-08-07,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,19.88849,118472.0117,3090.815604,2021.0
USC00040798,2021-08-18,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.237706,13293.89844,486.8620665,2021.0
USC00040798,2021-09-24,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.21358,13117.14844,665.0760048,2021.0
USC00040798,2021-09-30,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.969455,11616.12109,442.4694596,2021.0
USC00040798,2021-11-11,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,17.06123,99265.79688,1238.323525,2021.0
USC00040798,2022-02-10,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,3.735543,22052.17578,1130.499813,2022.0
USC00040798,2022-04-06,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.593182,15407.35547,645.2177964,2022.0
USC00040798,2022-06-29,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,7.608925,45513.29688,1584.632985,2022.0
USC00040798,2022-07-10,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.501228,14755.64453,901.8165976,2022.0
USC00040798,2022-08-06,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,7.944128,47749.11328,1204.863,2022.0
USC00040798,2022-08-10,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,125.3294,753342.0352,6504.561262,2022.0
USC00040798,2022-08-17,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,60.45229,360946.043,4126.222301,2022.0
USC00040798,2022-08-17,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,2.101613,12569.51172,718.012932,2022.0
USC00040798,2022-08-18,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,4.834825,28648.24219,978.5689546,2022.0
USC00040798,2022-08-31,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,5227.923,31259236.46,32350.69603,2022.0
USC00040798,2022-09-07,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,1.093091,6529.660156,350.4432939,2022.0
USC00040798,2022-09-13,82.1,182.23,341.41,3.0,0.0,262.03,335.01,199.45,211.65,61.03,Los Angeles County,LAC,1.847821,11081.22656,461.6190761,2022.0
USC00040798,2022-09-24,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,10.79503,63953.00781,1397.116264,2022.0
USC00040798,2022-10-21,67.41,156.03,292.73,0.0,0.0,235.09,350.96,170.29,178.64,55.06,Los Angeles County,LAC,6.758175,40658.81641,946.0952249,2022.0
USC00040798,2023-07-25,106.78,202.87,383.52,0.0,0.0,305.9,389.0,228.0,261.0,53.99,Los Angeles County,LAC,57.49,343984.6484,3500.446814,2023.0
USC00041018,1984-05-28,62.57,106.98,198.64,0.0,0.0,174.3,267.0,83.0,200.0,94.01,Tahoe National Forest,TNF,28.03758,190695.1289,1944.013172,1984.0
USC00041018,1984-07-05,68.96,156.26,312.12,0.0,0.0,237.8,328.0,150.0,228.0,58.6,Tahoe National Forest,TNF,787.964,5383636.316,8980.390318,1984.0
USC00041018,1985-08-26,80.24,110.82,298.36,0.0,0.0,217.64,300.0,128.0,200.0,99.61,Tahoe National Forest,TNF,35.00044,238508.7188,2314.763357,1985.0
USC00041018,1986-06-11,66.14,103.89,230.98,0.0,0.0,195.82,289.0,111.0,211.0,83.14,Tahoe National Forest,TNF,2040.238,13788498.43,15113.7736,1986.0
USC00041018,1986-10-17,27.75,33.59,89.12,5.0,0.0,95.02,161.0,11.0,39.0,80.49,Tahoe National Forest,TNF,53.19402,360489.4688,2496.173823,1986.0
USC00041018,1987-06-26,77.57,126.36,322.24,0.0,0.0,221.65,328.0,133.0,289.0,70.64,Tahoe National Forest,TNF,18.95248,127703.0781,1644.168246,1987.0
USC00041018,1987-08-29,71.42,108.96,231.62,0.0,0.0,195.44,275.57,139.0,185.55,87.48,Tahoe National Forest,TNF,1971.537,13397923.06,16966.75795,1987.0
USC00041018,1987-08-29,71.42,108.96,231.62,0.0,0.0,195.44,275.57,139.0,185.55,87.48,Tahoe National Forest,TNF,9242.692,62992055.9,41012.15341,1987.0
USC00041018,1987-08-31,72.66,131.28,319.86,0.0,0.0,228.39,295.83,167.0,239.0,47.72,Tahoe National Forest,TNF,894.5693,6009581.762,15351.13043,1987.0
USC00041018,1988-03-17,67.07,156.32,299.17,0.0,0.0,238.61,329.16,170.31,199.33,59.39,Tahoe National Forest,TNF,25.4977,173507.5313,1618.259111,1988.0
USC00041018,1988-03-17,67.07,156.32,299.17,0.0,0.0,238.61,329.16,170.31,199.33,59.39,Tahoe National Forest,TNF,107.6713,732493.2305,3429.643437,1988.0
USC00041018,1988-12-15,29.78,34.37,90.08,0.0,25.0,48.31,144.0,-67.0,-22.0,82.03,Tahoe National Forest,TNF,19.10196,130258.3203,1598.896033,1988.0
USC00041018,1988-12-15,29.78,34.37,90.08,0.0,25.0,48.31,144.0,-67.0,-22.0,82.03,Tahoe National Forest,TNF,33.9634,230172.2266,2268.164789,1988.0
USC00041018,1989-06-21,63.93,97.72,193.7,0.0,0.0,172.39,244.0,106.0,183.0,104.65,Tahoe National Forest,TNF,25.92692,175487.5,2059.060919,1989.0
USC00041018,1989-07-03,63.29,104.01,200.14,0.0,0.0,178.93,261.0,83.0,167.0,96.41,Tahoe National Forest,TNF,9.205315,62246.41016,995.9101833,1989.0
USC00041018,1989-08-02,47.67,75.72,145.02,0.0,0.0,128.92,206.0,61.0,122.0,117.52,Tahoe National Forest,TNF,95.45128,650798.2539,4350.120216,1989.0
USC00041018,1990-08-07,68.89,156.2,302.99,3.0,0.0,242.86,320.82,167.0,189.0,60.21,Tahoe National Forest,TNF,240.2207,1638479.156,5960.366703,1990.0
USC00041018,1990-08-08,74.61,113.17,254.49,0.0,0.0,208.1,286.24,144.0,172.0,85.43,Tahoe National Forest,TNF,13.03489,88379.34766,1263.212943,1990.0
USC00041018,1994-08-04,82.54,118.89,316.61,0.0,0.0,219.93,294.0,117.0,250.0,80.82,Tahoe National Forest,TNF,7392.43,50334408.75,38106.82119,1994.0
USC00041018,1994-08-11,71.94,102.05,234.67,0.0,0.0,196.82,278.0,133.0,256.0,83.1,Tahoe National Forest,TNF,1068.904,7252512.727,16864.42204,1994.0
USC00041018,1994-08-16,82.89,100.63,258.8,0.0,0.0,212.72,294.0,133.0,139.0,95.57,Tahoe National Forest,TNF,48056.47,327998203.8,114850.5222,1994.0
USC00041018,1994-10-25,29.52,34.09,89.48,0.0,0.0,111.43,172.0,56.0,61.0,82.41,Tahoe National Forest,TNF,40.10383,272216.6914,2392.41597,1994.0
USC00041018,1995-08-11,82.66,119.27,315.28,0.0,0.0,219.92,300.0,122.0,294.0,81.78,Tahoe National Forest,TNF,627.3762,4234583.402,8327.982409,1995.0
USC00041018,1996-06-21,67.07,156.32,299.17,0.0,0.0,238.61,329.16,170.31,199.33,59.39,Tahoe National Forest,TNF,70.1966,478358.707,2984.328134,1996.0
USC00041018,1996-08-12,78.56,228.29,377.71,0.0,0.0,273.7,333.0,244.0,256.0,45.23,Tahoe National Forest,TNF,41.82679,283435.9609,2200.350481,1996.0
USC00041018,1997-05-21,56.71,139.59,170.23,0.0,0.0,149.34,217.0,56.0,183.0,125.33,Tahoe National Forest,TNF,470.6738,3190557.453,7294.807457,1997.0
USC00041018,1999-10-16,67.07,156.32,299.17,0.0,0.0,238.61,329.16,170.31,199.33,59.39,Tahoe National Forest,TNF,12324.31,83716645.29,106664.1815,1999.0
USC00041018,2000-08-16,67.74,98.5,231.68,0.0,0.0,194.57,294.0,111.0,150.0,83.87,Tahoe National Forest,TNF,95.81236,645183.9766,3975.407168,2000.0
