_id,ALARM_DATE,CONT_DATE,UNIT_ID,GIS_ACRES,Shape__Area,Shape__Length,YEAR_
5875,25/05/2007,26/05/2007,SNF,193.511,1227769.121,5559.287976,2007
5876,25/07/2007,25/07/2007,SHF,8.830719,62371.37891,991.8194612,2007
5877,13/07/2007,14/07/2007,MNF,55.82624,379171.6172,3801.933257,2007
5878,22/08/2007,24/08/2007,SQF,420.3179,2604679.156,8932.44387,2007
5879,29/08/2007,08/09/2007,SHF,1438.386,10075357.63,18152.1154,2007
5880,21/10/2007,31/10/2007,MVU,162070.5,936549873.4,415872.0804,2007
5881,04/07/2007,02/09/2007,SBC,240358.7,1442300024,339556.7322,2007
5882,05/07/2007,06/07/2007,PNF,406.5478,2816753.184,8685.040498,2007
5883,15/07/2007,15/07/2007,ANF,20.41754,121739.0156,1354.028827,2007
5884,12/08/2007,12/08/2007,BDF,29.60556,176208.4141,2013.607009,2007
5885,29/08/2007,08/09/2007,KNF,101.0002,726144.5469,4176.24322,2007
5886,28/08/2007,26/09/2007,ENF,20.16119,133728.7383,2124.874731,2007
5887,05/09/2007,07/09/2007,LNF,12.57715,89079.90625,1167.805804,2007
5888,05/07/2007,06/07/2007,PNF,30.26694,209909.2773,2226.886508,2007
5889,01/07/2007,01/07/2007,ANF,46.93208,281430.9102,3241.961338,2007
5890,09/09/2007,12/09/2007,TNF,23.71274,161023.6406,1744.737389,2007
5891,26/08/2007,26/08/2007,ANF,14.32774,84994.01172,1248.8908,2007
5892,06/04/2007,06/04/2007,ANF,44.9055,269616.4023,2517.100617,2007
5893,18/06/2007,19/06/2007,BDF,46.79037,278025.4531,3678.916828,2007
5894,03/08/2007,03/08/2007,ANF,24.90016,149001.0117,1553.516009,2007
5895,05/07/2007,21/07/2007,PNF,22331.92,154819733.6,93644.27577,2007
5896,19/08/2007,19/08/2007,PNF,84.95946,583295.5273,3366.329496,2007
5897,14/09/2007,31/12/2007,BDF,13736.27,81638440.71,63099.21955,2007
5898,22/10/2007,23/10/2007,BDF,256.5415,1521878.246,7285.458792,2007
5899,10/07/2007,06/12/2007,KNF,10477.38,76062499.15,94480.13988,2007
5900,10/07/2007,06/12/2007,KNF,2172.781,15835993.18,23330.01457,2007
5901,10/07/2007,06/12/2007,KNF,2177.285,15811448.77,33092.81178,2007
5902,10/07/2007,06/12/2007,KNF,31.28797,227783.6406,1896.421449,2007
5903,10/07/2007,15/07/2007,KNF,931.9898,6773851.082,22606.78693,2007
5904,23/05/2007,23/05/2007,BDF,84.6357,503464.1445,2958.928279,2007
5905,24/05/2007,24/05/2007,BDF,13.73251,81687.91016,1334.659257,2007
5906,03/06/2007,03/06/2007,BDF,14.96727,88963.63672,1263.32746,2007
5907,26/08/2007,01/09/2007,SNF,85.73099,549215.8711,4180.83678,2007
5908,16/06/2007,17/06/2007,SRF,9.257235,66742.02344,1424.703596,2007
5909,10/05/2007,11/05/2007,PNF,77.27326,531566.9258,3393.557197,2007
5910,07/03/2007,13/03/2007,MDF,19.63063,142298.3633,3735.841612,2007
5911,29/08/2007,30/08/2007,LPF,40.20031,242077.1328,2513.715318,2007
5912,30/06/2007,01/07/2007,LPF,394.0664,2356191.898,9204.033585,2007
5913,29/11/2007,29/11/2007,LPF,11.6418,69982.38281,1389.255829,2007
5914,27/05/2007,30/05/2007,LPF,18.1263,113369.6836,1253.612434,2007
5915,29/07/2007,29/07/2007,RRU,224.3175,1312729.25,5719.802078,2007
5916,30/04/2007,30/04/2007,SHU,56.6572,395403.4688,3000.396507,2007
5917,09/10/2007,09/10/2007,SHU,43.37598,304895.0742,3025.953848,2007
5918,08/11/2007,10/11/2007,LPF,19.52059,121533.9688,1420.035297,2007
5919,10/07/2007,16/07/2007,INF,679.6122,4415986.141,12354.56792,2007
5920,07/06/2007,07/06/2007,MDF,73.04321,525098.1172,4557.995425,2007
5921,21/10/2007,02/11/2007,MVU,90728.33,519317427.7,239030.7586,2007
5922,21/10/2007,23/10/2007,STF,18.24594,118991.4492,1517.801384,2007
5923,24/07/2007,25/07/2007,STF,60.40992,398263.4063,5117.034558,2007
5924,10/08/2007,10/08/2007,STF,137.6334,910265.1719,3851.190061,2007
5925,09/08/2007,09/08/2007,STF,161.3853,1062961.5,8345.621221,2007
5926,28/10/2007,02/11/2007,STF,13.40213,87760.71875,1738.151816,2007
5927,06/07/2007,06/07/2007,TNR,13.30212,76290.88672,2397.596497,2007
5928,01/06/2007,02/06/2007,CLR,25.68178,187339.1719,3872.806114,2007
5929,21/10/2007,,SMP,3838.895,22689843.8,60111.22258,2007
5930,08/12/2007,08/12/2007,SMP,0.008896109,52.64453125,34.23038387,2007
5931,12/04/2007,12/04/2007,SMP,9.359566,55371.02344,1656.671686,2007
5932,16/01/2007,16/01/2007,SMP,0.3089746,1828.207031,151.7653114,2007
5933,28/06/2007,28/06/2007,SMP,0.1977743,1172.046875,121.5161303,2007
5934,26/04/2007,26/04/2007,LAC,0.09348453,552.4492188,83.42738576,2007
5935,01/11/2007,01/12/2007,KNP,19.69245,124099.3828,2717.787756,2007
5936,19/07/2007,06/11/2007,KNP,184.8262,1157734.699,6463.115868,2007
5937,14/04/2007,15/04/2007,DVP,1989.909,12338817.58,18928.93792,2007
5938,10/09/2007,11/09/2007,RWP,1.000042,7183.404796,300.4485429,2007
5939,07/09/2007,09/09/2007,RWP,9.997591,71533.53127,948.1165112,2007
5940,07/09/2007,07/09/2007,SMP,0.06526374,386.015625,75.11251429,2007
5941,22/07/2007,22/07/2007,SMP,0.1409219,834.0234375,133.0917913,2007
5942,08/01/2007,08/01/2007,SMP,37.15744,219501.0117,2680.721051,2007
5943,22/01/2007,22/01/2007,SMP,55.62037,329554.5742,3913.030927,2007
5944,23/05/2007,23/05/2007,LAC,0.197764,1168.8125,121.3476267,2007
5945,18/06/2007,18/06/2007,SMP,0.2502531,1479.621094,136.5324286,2007
5946,01/08/2007,01/08/2007,SMP,1.002604,5931.953125,273.2774892,2007
5947,10/07/2007,20/09/2007,YNP,13.35142,86859.12891,2322.492319,2007
5948,11/07/2007,20/09/2007,YNP,263.4331,1708662.258,6457.149041,2007
5949,30/08/2007,05/09/2007,YNP,331.6247,2157473.059,5668.614685,2007
5950,05/09/2007,15/09/2007,YNP,78.59174,511332.3008,3795.278582,2007
5951,29/10/2007,07/11/2007,YNP,23.6337,152499.4531,2159.634967,2007
5952,29/10/2007,08/12/2007,YNP,239.2608,1551298.746,5046.339518,2007
5953,08/11/2007,08/12/2007,YNP,1106.248,7138970.977,15543.60913,2007
5954,05/09/2006,17/09/2006,TNF,8421.044,56542786.36,57968.93225,2006
5955,18/05/2006,18/05/2006,BBD,32.9278,202486.3047,2901.083536,2006
5956,28/07/2006,28/07/2006,BBD,168.7805,1093316.203,5057.833097,2006
5957,24/10/2006,24/10/2006,AEU,51.29408,342049.0586,3958.530012,2006
5958,16/07/2006,16/07/2006,AEU,85.49673,567817.4766,11353.75212,2006
5959,24/09/2006,24/09/2006,CDD,22.41481,132046.1094,2208.952452,2006
5960,20/08/2006,20/08/2006,BBD,11.92228,79811.75781,1541.275838,2006
5961,02/09/2006,02/09/2006,BBD,14.33735,92641.25391,1222.307795,2006
5962,02/09/2006,,CCD,14.91546,96706.92578,1368.614244,2006
5963,19/09/2006,20/09/2006,BBD,26.80366,178705.0703,2160.317023,2006
5964,10/07/2006,10/07/2006,AEU,79.39842,521974.6016,3219.057428,2006
5965,02/09/2006,03/09/2006,AEU,43.79433,291626.7266,2719.92775,2006
5966,19/09/2006,19/09/2006,AEU,78.42522,522949.9922,3756.803981,2006
5967,20/07/2006,20/07/2006,AEU,104.3294,687231.293,4915.586135,2006
5968,22/07/2006,01/08/2006,BDU,990.733,5858106.738,12940.74119,2006
5969,26/06/2006,30/06/2006,BDU,3751.389,23822520.97,27289.64574,2006
5970,23/07/2006,23/07/2006,BEU,47.54665,299341.5898,2242.24319,2006
5971,15/07/2006,15/07/2006,BEU,249.0723,1560517.582,6204.345871,2006
5972,01/08/2006,01/08/2006,BEU,11.35209,71828.40234,1254.434834,2006
5973,23/07/2006,23/07/2006,BEU,11.19933,69292.08203,1339.059694,2006
5974,05/07/2006,05/07/2006,BEU,17.05786,107925.8398,1413.432181,2006
5975,23/07/2006,23/07/2006,BEU,26.7354,168327.5664,1789.299591,2006
5976,22/07/2006,27/07/2006,BEU,14509.42,90015636.59,54830.13031,2006
5977,30/12/2006,30/12/2006,BEU,13.17995,82411.42188,1399.20249,2006
5978,29/07/2006,29/07/2006,BEU,246.9765,1531739.781,5754.447768,2006
5979,17/07/2006,17/07/2006,BTU,453.417,3103017.633,10734.59032,2006
5980,22/07/2006,22/07/2006,FKU,9434.875,59206126.66,61205.74503,2006
5981,03/05/2006,03/05/2006,FKU,1926.058,11969995.49,23745.0822,2006
5982,23/07/2006,25/07/2006,FKU,228.6997,1457583.996,9231.782208,2006
5983,04/06/2006,04/06/2006,FKU,369.2675,2344470.113,8922.481607,2006
5984,29/05/2006,30/05/2006,BBD,932.2057,5664159.152,21014.86767,2006
5985,25/06/2006,30/06/2006,NOD,4393.104,30964080.05,69276.88795,2006
5986,05/07/2006,10/07/2006,CDD,447.0361,2750812.289,8135.179054,2006
5987,25/08/2006,25/08/2006,LAC,372.1154,2233987.402,8682.351267,2006
5988,23/07/2006,23/07/2006,LAC,192.6109,1158290.492,9965.151995,2006
5989,17/07/2006,17/07/2006,MEU,342.9361,2292711.672,8765.194602,2006
5990,24/09/2006,30/09/2006,MEU,1017.925,7020333.551,11802.27233,2006
5991,25/05/2006,25/05/2006,MMU,996.7834,6322581.254,16295.07556,2006
5992,20/07/2006,20/07/2006,MMU,70.48856,456678.1055,3208.281776,2006
5993,28/07/2006,28/07/2006,MMU,132.551,857862.0391,4228.656557,2006
5994,26/07/2006,26/07/2006,MMU,475.0836,3026396.477,9032.708409,2006
5995,07/10/2006,07/10/2006,MMU,394.4654,2528092.559,11765.43155,2006
5996,08/02/2006,12/02/2006,MVU,30.62128,176994.5742,2453.459675,2006
5997,07/06/2006,09/06/2006,BDU,404.1842,2566718.98,8788.352757,2006
5998,17/07/2006,17/07/2006,HUU,1.349618,9457.734375,599.3377022,2006
5999,18/08/2006,20/08/2006,HUU,33.94157,235834.1992,3156.668755,2006
6000,09/07/2006,12/07/2006,KRN,698.128,4207879.258,11458.832,2006
6001,04/08/2006,04/08/2006,KRN,396.3876,2433556.336,6523.162907,2006
6002,07/08/2006,10/08/2006,KRN,2344.131,14314879.26,17200.49811,2006
6003,22/07/2006,31/07/2006,LPF,2417.061,14580457.11,20943.33926,2006
6004,03/08/2006,03/08/2006,KRN,1432.379,8805971.848,18366.32736,2006
6005,07/12/2006,09/12/2006,KRN,4025.012,24279468.73,30349.49136,2006
6006,06/08/2006,07/08/2006,CCD,239.8209,1656456.18,7509.220427,2006
6007,22/07/2006,23/07/2006,CCD,145.1921,1004889.113,5643.980375,2006
6008,15/07/2006,16/07/2006,CCD,25.46643,175938.1758,1952.901483,2006
6009,17/09/2006,26/09/2006,NOD,33.97814,239068.1289,1952.406457,2006
6010,08/12/2006,09/12/2006,BBD,301.5148,1834083.008,9244.490938,2006
6011,22/07/2006,25/07/2006,LAC,1063.158,6190967.453,17788.72233,2006
6012,13/08/2006,17/08/2006,LAC,4769.777,28697945.16,38442.53641,2006
6013,22/07/2006,22/07/2006,LAC,145.7828,869486.1094,6552.207161,2006
6014,09/07/2006,11/07/2006,CDD,584.8881,3599267.07,8424.210438,2006
6015,13/08/2006,13/08/2006,BBD,49.06553,301174.3359,3274.977325,2006
6016,24/08/2006,28/08/2006,YNP,344.6708,2242169.691,7511.528145,2006
6017,21/07/2006,24/08/2006,YNP,129.4209,841731.2461,4741.348425,2006
6018,21/08/2006,30/08/2006,YNP,459.9042,2982835.32,10113.37769,2006
6019,28/06/2006,31/07/2006,YNP,26.91507,175599.7461,2171.801563,2006
6020,19/07/2006,11/11/2006,YNP,261.0526,1690801.785,7515.992434,2006
6021,21/07/2006,11/11/2006,YNP,6029.851,39363415.12,50757.33749,2006
6022,13/10/2006,08/11/2006,KNP,12.05002,76053.28516,1352.437269,2006
6023,23/07/2006,29/12/2006,KNP,1643.123,10382503.71,21964.77348,2006
6024,07/08/2006,29/12/2006,KNP,139.0865,878626.7578,3543.037577,2006
6025,21/07/2006,29/12/2006,KNP,627.6202,3984755.48,14351.14226,2006
6026,22/07/2006,24/07/2006,KNP,1.868484,11740.9375,621.011897,2006
6027,16/05/2006,03/07/2006,KNP,11.97978,75556.08203,1171.20942,2006
6028,01/07/2006,02/07/2006,MNP,66.48067,401913.0391,3038.882295,2006
6029,06/07/2006,07/07/2006,MNP,36.63218,221515.832,2304.727838,2006
6030,24/07/2006,24/07/2006,MNP,53.98069,329485.9844,2419.98538,2006
6031,21/11/2006,,BDF,81.04463,479359.6172,2769.219802,2006
6032,09/06/2006,13/06/2006,BDF,363.407,2157854.844,6818.346565,2006
6033,19/06/2006,20/07/2006,LPF,14922.99,89882068.99,55470.16795,2006
6034,29/08/2006,29/08/2006,TCU,53.1609,346574.6055,2875.75914,2006
6035,20/09/2006,21/09/2006,TCU,228.2242,1492182.984,7097.541512,2006
6036,16/11/2006,17/11/2006,TCU,51.52577,337400.6055,3609.289543,2006
6037,15/05/2006,15/05/2006,TCU,40.69863,263750.3008,3146.8455,2006
6038,18/07/2006,18/07/2006,LMU,1611.617,11248486.45,19999.55598,2006
6039,24/08/2006,24/08/2006,LMU,209.4517,1456182.527,18921.32554,2006
6040,28/06/2006,29/06/2006,LMU,646.679,4516957.992,11000.27746,2006
6041,27/06/2006,04/07/2006,LMU,126.515,883460.5078,7554.182203,2006
6042,09/02/2006,09/02/2006,MVU,2.787562,16180.27734,553.8356344,2006
6043,15/07/2006,15/07/2006,MVU,19.73611,112801.4258,1647.1552,2006
6044,20/07/2006,21/07/2006,MVU,317.0878,1815171.406,9584.608954,2006
6045,11/08/2006,11/08/2006,MVU,43.39457,250012.3555,2136.29458,2006
6046,05/12/2006,06/12/2006,MVU,63.24062,361290.4883,3382.078607,2006
6047,05/03/2006,05/03/2006,MVU,6.948447,39749.40625,947.2303256,2006
6048,03/05/2006,04/05/2006,MVU,24.63931,141527.3789,2032.195325,2006
6049,06/07/2006,08/07/2006,CDD,24.5622,151180.2305,1790.197975,2006
6050,11/07/2006,11/07/2006,BBD,1668.107,10152804.36,21342.69129,2006
6051,08/08/2006,11/08/2006,CDD,774.4991,4552415.957,8937.331683,2006
6052,01/06/2006,03/06/2006,CDD,35.43719,206623.9492,2699.686686,2006
6053,23/09/2006,25/09/2006,CDD,41.66774,245410.082,2157.26745,2006
6054,26/06/2006,02/07/2006,LMU,504.5657,3595491.445,10422.22698,2006
6055,26/06/2006,26/06/2006,LNF,537.4158,3850572.652,7912.283612,2006
6056,14/07/2006,15/07/2006,BDU,520.8995,3075573.898,7951.538646,2006
6057,21/07/2006,22/07/2006,BDU,206.5396,1220439.195,4833.71147,2006
6058,09/07/2006,19/07/2006,BDU,61767.18,365765602.9,172485.6407,2006
6059,23/09/2006,23/09/2006,BDU,48.89091,288867.8125,2755.01472,2006
6060,18/07/2006,18/07/2006,LAC,110.6591,663497.1953,3283.148276,2006
6061,28/08/2006,31/08/2006,LAC,664.7448,3959033.195,15863.25498,2006
6062,07/06/2006,07/06/2006,CDD,20.25356,123830.5156,1742.185652,2006
6063,06/09/2006,08/09/2006,CDD,584.8881,3599267.07,8424.210438,2006
6064,11/10/2006,11/10/2006,BBD,925.7054,5602632.855,16764.62863,2006
6065,26/05/2006,27/05/2006,KRN,779.9976,4716980.211,14117.94989,2006
6066,04/06/2006,04/06/2006,KRN,1090.188,6713880.758,15525.28805,2006
6067,24/07/2006,30/09/2006,KNF,62.90231,455813.457,2923.332884,2006
6068,10/10/2006,11/12/2006,SNF,233.0202,1500012.254,7148.571482,2006
6069,19/09/2006,06/10/2006,TNF,2097.263,14327431.54,20060.69169,2006
6070,19/09/2006,23/09/2006,TNF,33.73855,229104.6914,2845.618832,2006
6071,10/09/2006,15/09/2006,PNF,63.25481,431281.8359,3021.614647,2006
6072,06/07/2006,20/07/2006,PNF,36.73726,252227.4492,1855.069905,2006
6073,26/06/2006,15/07/2006,MDF,1053.402,7594715.098,19499.24234,2006
6074,26/06/2006,27/06/2006,MDF,460.6421,3324050.887,13014.88952,2006
6075,26/06/2006,06/07/2006,MDF,35.22613,253039.9766,2150.583921,2006
6076,26/06/2006,06/07/2006,MDF,130.0214,932024.9258,3933.970382,2006
6077,28/06/2006,09/07/2006,MDF,210.3216,1518803.691,4470.950701,2006
6078,28/06/2006,06/07/2006,MDF,53.73069,386264.1875,2915.839935,2006
6079,22/07/2006,11/08/2006,MDF,523.7485,3819185.863,15046.00999,2006
6080,22/07/2006,01/08/2006,MDF,38.61722,281277.5156,3600.804153,2006
6081,22/07/2006,01/08/2006,MDF,50.23081,365620.7813,2431.090504,2006
6082,24/07/2006,28/07/2006,MDF,4853.658,35270172.4,46592.77648,2006
6083,05/08/2006,10/08/2006,MDF,14.01786,101775.9297,1767.058385,2006
6084,23/07/2006,30/07/2006,SHF,80.73425,578964.3008,3344.981499,2006
6085,19/06/2006,19/06/2006,MVU,15.36526,89363.875,1256.509418,2006
6086,29/06/2006,30/06/2006,MVU,94.88092,550545.2734,3202.793138,2006
6087,15/07/2006,16/07/2006,MVU,269.6557,1559141.813,7203.909546,2006
6088,06/08/2006,07/08/2006,MVU,9.092045,52089.53125,1282.721279,2006
6089,26/08/2006,26/08/2006,MVU,8.21899,47786.36719,951.3682129,2006
6090,29/10/2006,30/10/2006,MVU,68.95863,400434.1016,6100.505566,2006
6091,06/11/2006,07/11/2006,MVU,11.08289,64604.27344,1089.768814,2006
6092,30/11/2006,01/12/2006,MVU,308.8919,1786455.918,6608.000152,2006
6093,02/12/2006,02/12/2006,MVU,11.34105,64888.01953,1082.0003,2006
6094,20/08/2006,20/08/2006,NEU,40.03337,268039.4648,2550.900954,2006
6095,19/08/2006,20/08/2006,NEU,42.5501,286784.7578,2317.600262,2006
6096,16/08/2006,17/08/2006,NEU,388.3694,2634474.715,11324.68877,2006
6097,07/09/2006,07/09/2006,NEU,7.193327,48717.68359,956.8203065,2006
6098,09/09/2006,09/09/2006,SBC,151.8605,908656.2539,5499.032539,2006
6099,25/08/2006,25/08/2006,SBC,39.63034,238087.2969,3124.478146,2006
6100,17/06/2006,17/06/2006,TUU,348.0857,2185775.559,6359.991252,2006
6101,24/06/2006,24/06/2006,TUU,362.372,2269654.609,7478.297519,2006
6102,06/09/2006,06/09/2006,TUU,0.7857848,4897.246094,279.9970062,2006
6103,20/07/2006,21/07/2006,TUU,1359.883,8438680.641,11955.6547,2006
6104,25/10/2006,26/10/2006,LNU,71.22916,469592.4063,3577.348741,2006
6105,28/06/2006,28/06/2006,LNU,66.28175,436697.2891,3359.883485,2006
6106,29/06/2006,29/06/2006,LNU,124.2512,828127.8906,3829.561973,2006
6107,30/06/2006,01/07/2006,LNU,226.2298,1481117.992,4831.492924,2006
6108,04/07/2006,04/07/2006,LNU,55.48043,365088.875,2319.201511,2006
6109,07/07/2006,07/07/2006,LNU,57.19833,377869.7383,2570.343695,2006
6110,08/07/2006,09/07/2006,LNU,274.1234,1837444.066,5523.719588,2006
6111,26/07/2006,26/07/2006,LNU,125.3033,837762.2773,4413.409182,2006
6112,27/07/2006,27/07/2006,LNU,59.12315,394589.9531,3386.428266,2006
6113,30/07/2006,30/07/2006,LNU,80.94897,541786.0156,3132.91787,2006
6114,31/07/2006,01/08/2006,LNU,198.0023,1325961.637,5333.650222,2006
6115,10/08/2006,10/08/2006,LNU,105.0062,704525.0391,3719.818958,2006
6116,22/09/2006,24/09/2006,LNU,377.3311,2489254.871,9652.444823,2006
6117,17/07/2006,21/07/2006,LNU,344.2801,2291026.93,9051.424924,2006
6118,21/09/2006,22/09/2006,LNU,725.167,4824443.07,10761.24604,2006
6119,26/10/2006,26/10/2006,LNU,10.4346,69498.57813,1080.99218,2006
6120,22/09/2006,22/09/2006,LNU,13968.88,93091415.56,63626.0735,2006
6121,27/07/2006,27/07/2006,LNU,2.579984,17064.96875,650.3624165,2006
6122,14/05/2006,14/05/2006,SHU,11.21892,79585.26953,1185.764235,2006
6123,22/09/2006,22/09/2006,SHU,22.64723,158936.5664,1627.913551,2006
6124,29/07/2006,31/07/2006,SHU,3129.746,22085972.73,22876.41238,2006
6125,27/08/2006,27/08/2006,SKU,20.18813,147696.293,1887.14875,2006
6126,26/06/2006,26/06/2006,SKU,3.295757,23900.40234,656.0276907,2006
6127,07/02/2006,07/02/2006,SKU,12.38428,90636.19922,1650.571967,2006
6128,31/05/2006,31/05/2006,SKU,2.887855,20811.91797,701.347033,2006
6129,22/08/2006,22/08/2006,SKU,122.3877,883471.5859,4783.815574,2006
6130,19/07/2006,19/07/2006,SKU,22.54613,164033.3633,2151.723183,2006
6131,06/08/2006,06/08/2006,SKU,109.1611,798709.6133,3432.588309,2006
6132,12/06/2006,12/06/2006,TCU,148.2894,969124.4531,5706.538238,2006
6133,26/06/2006,26/06/2006,TCU,193.5323,1267068.688,5479.265884,2006
6134,21/06/2006,21/06/2006,TCU,90.02367,584327.8438,4070.141412,2006
6135,27/06/2006,27/06/2006,TCU,233.436,1521314.352,8067.655807,2006
6136,03/07/2006,05/07/2006,TCU,1997.151,12969087.59,26726.85357,2006
6137,04/07/2006,04/07/2006,TCU,149.9436,974550.5273,5011.817823,2006
6138,19/07/2006,20/07/2006,TCU,150.3358,980906.457,5223.6054,2006
6139,27/07/2006,27/07/2006,TCU,199.8765,1298649.172,5268.932577,2006
6140,02/08/2006,02/08/2006,TCU,86.887,564851.1797,4485.275242,2006
6141,23/01/2006,26/01/2006,BDF,477.1114,2827767.891,13966.86497,2006
6142,06/02/2006,22/02/2006,CNF,10591.98,62270766.4,38913.99256,2006
6143,03/12/2006,03/12/2006,VNC,128.578,761877.2813,3986.060817,2006
6144,08/02/2006,09/02/2006,LAC,36.62501,216606.5234,4464.855476,2006
6145,08/12/2006,08/12/2006,VNC,345.3153,2050689.387,5509.959798,2006
6146,03/12/2006,09/12/2006,VNC,13618.09,81000480.16,64176.93788,2006
6147,06/07/2006,08/07/2006,VNC,167.9569,994518.7539,4803.80572,2006
6148,19/06/2006,20/07/2006,LPF,53.73969,323865.5234,2504.16531,2006
6149,27/06/2006,06/07/2006,SQF,225.1383,1383311.805,10715.65749,2006
6150,30/06/2006,05/07/2006,MDF,46.03123,330614.5898,3071.15674,2006
6151,15/07/2006,17/07/2006,INF,18.33277,118573.7305,2723.760074,2006
6152,25/06/2006,12/07/2006,PNF,33.88801,235280.3203,5703.344204,2006
6153,24/06/2006,28/06/2006,INF,82.74792,537034.4531,4114.251198,2006
6154,09/07/2006,01/08/2006,BDF,24218.9,143151614.7,103524.8751,2006
6155,19/07/2006,20/07/2006,SQF,39.41233,242387.5547,2357.157222,2006
6156,22/07/2006,30/07/2006,LPF,4321.537,26084733.43,22413.07759,2006
6157,16/07/2006,16/07/2006,BDF,6.345342,37767.51563,982.0556565,2006
6158,08/08/2006,08/08/2006,RRU,125.5101,740254.0391,3677.603902,2006
6159,26/07/2006,01/08/2006,SKU,1282.879,9259363.164,17477.36849,2006
6160,23/07/2006,29/07/2006,CNF,16677.62,95611538.2,62505.0088,2006
6161,23/07/2006,25/07/2006,SQF,19.33333,118337.9922,1656.347882,2006
6162,07/08/2006,17/08/2006,MDF,554.2803,4062435.043,21064.7725,2006
6163,17/08/2006,17/08/2006,SQF,15.32834,94126.46094,2039.061224,2006
6164,29/08/2006,04/09/2006,BDF,2131.008,12606444.4,19782.19852,2006
6165,23/07/2006,13/11/2006,KNF,3832.854,27593275.37,44541.73656,2006
6166,24/07/2006,13/11/2006,KNF,21866.13,157530898.4,127587.6347,2006
6167,12/11/2006,13/11/2006,RRU,220.2273,1289107.168,6451.161139,2006
6168,14/09/2006,23/09/2006,INF,7437.11,48295809.51,49241.26684,2006
6169,19/09/2006,25/09/2006,ANF,114.4361,679838.8906,5558.635218,2006
6170,23/07/2006,23/07/2006,LNF,41.61071,294398.3711,3263.880593,2006
6171,19/09/2006,25/09/2006,BDF,2505.519,14902502.78,19893.83353,2006
6172,03/07/2006,04/07/2006,SQF,48.38108,296245.8008,2389.918778,2006
6173,21/07/2006,22/07/2006,SQF,10.77139,66002.91797,1848.383033,2006
6174,19/07/2006,21/07/2006,SKU,40.78145,296686.4063,2104.988319,2006
6175,05/09/2006,07/09/2006,BDF,114.4352,679372.3008,3456.395448,2006
6176,17/06/2006,19/06/2006,ANF,34.99053,207801.5234,1876.935515,2006
6177,25/07/2006,30/07/2006,SHU,145.7729,1027315.359,4780.422756,2006
6178,27/06/2006,02/07/2006,PNF,15.68468,108446.9844,1670.814256,2006
6179,04/09/2006,06/09/2006,TMU,22.70428,151968.3555,2109.382293,2006
6180,27/06/2006,27/06/2006,PNF,30.99133,212836.1602,1849.836943,2006
6181,13/08/2006,15/08/2006,PNF,27.43702,190356.3438,1775.770371,2006
6182,24/07/2006,06/08/2006,SRF,33.55811,240919.1133,2586.372802,2006
6183,02/09/2006,10/10/2006,SHF,35093.77,248348745.2,112901.4005,2006
6184,23/07/2006,30/11/2006,SHF,65050.05,462791672.5,163418,2006
6185,07/08/2006,13/08/2006,SHF,26.02439,183640.1758,2732.820813,2006
6186,24/07/2006,30/07/2006,SHF,11.89361,83697.1875,1674.567712,2006
6187,21/08/2006,22/08/2006,SHF,19.66903,139349.4961,1686.940757,2006
6188,18/08/2006,24/08/2006,SHF,29.9705,209912.0078,2698.509627,2006
6189,24/02/2006,04/03/2006,SHF,3023.023,21834863.48,36525.58899,2006
6190,24/07/2006,29/07/2006,SHF,480.8092,3460890.938,9714.088689,2006
6191,23/07/2006,30/07/2006,SHF,213.6071,1513895.789,6141.127535,2006
6192,25/07/2006,27/07/2006,SHF,10.77919,77291.99219,1258.788552,2006
6193,14/07/2006,17/07/2006,CNF,122.7217,705203.9219,3749.997112,2006
6194,07/08/2006,15/08/2006,KNF,23.15024,168326.9375,1774.955396,2006
6195,23/08/2006,30/08/2006,KNF,67.0218,479396.4961,2842.328265,2006
6196,24/07/2006,26/07/2006,KNF,23.25977,169667.2969,1877.405282,2006
6197,23/07/2006,26/07/2006,KNF,17.35491,126142.5313,1370.282126,2006
6198,23/07/2006,31/07/2006,KNF,235.3274,1719991.125,5530.442221,2006
6199,28/06/2006,27/11/2006,KNF,241.0048,1716761.598,6847.570437,2006
6200,24/07/2006,23/08/2006,KNF,4872.309,34782440.84,38555.97801,2006
6201,23/07/2006,30/09/2006,KNF,6075.601,44016067.25,38729.71804,2006
6202,24/06/2006,26/06/2006,LNF,20.26276,143288.9688,1556.550007,2006
6203,16/07/2006,31/07/2006,PNF,365.8738,2528000.805,9868.838343,2006
6204,25/06/2006,25/06/2006,ANF,170.5343,1018419.215,4229.414258,2006
6205,18/11/2006,18/11/2006,ANF,213.4518,1268498.711,5454.979729,2006
6206,11/10/2006,11/10/2006,ANF,49.27953,295563.8906,2723.383901,2006
6207,15/06/2006,15/06/2006,ANF,20.0035,119856.7852,1573.743997,2006
6208,23/09/2006,25/09/2006,ANF,209.2221,1245916.238,7708.158959,2006
6209,06/08/2006,23/08/2006,MDF,34.9265,254911.4336,3419.711937,2006
6210,14/10/2006,16/10/2006,MDF,34.58405,252993.5234,2842.009204,2006
6211,25/06/2006,30/06/2006,PNF,16.31597,113160.9258,1764.672828,2006
6212,25/06/2006,03/07/2006,PNF,16.78787,116434.2969,1349.435103,2006
6213,25/06/2006,12/07/2006,PNF,512.3259,3552130.902,12697.74158,2006
6214,25/06/2006,12/07/2006,PNF,2919.262,20270507.19,35120.11372,2006
6215,24/07/2006,07/09/2006,MNF,16234.27,110996552.7,69410.49201,2006
